username,rating,review_text,date,likes,comments,viewing_type,user_liked
orangeavooooo,7,Tangina mong matapobre ka!,2023-12-25,1,0,watch,False
inkproductions,7,"An entertainingly insane, if at times, clunky murder thriller that is more compelling with the crazy plot threads and character motivations and choices, and far less so with incredibly cheap scares and a mix of beautiful cinematography and design and underwhelming visual effects.Performances are strong all around, esp Piolo Pascual being able to somehow have a incredible range playing three versions of himself. One scene with him in a church talking to demons is more compelling and scary then the litany of pointless jumpscares that didn't add much at all.",2023-12-25,2,0,watch,True
macchiathos,6,Writing is all over the place but Piolo's performance held the movie together. It's also fun to watch in a jampacked cinema.,2023-12-25,1,0,watch,False
nxxest,5,Don’t know what to feel about this film but it’s actually good.,2023-12-25,0,0,watch,False
_amanaemonesia,7,"Easily one of the better Filipino horror movies we have. Good concept, decent execution, just wish our special effects were better.",2023-12-25,0,0,watch,False
dykiarennelle,7,"would honestly prompt (at least) an ounce of curiosity to delve deeper on Mallari’s historicity — some would say, “hey, it’s a psycho thing” but I’d say, “hey, mag-research ka nga sa Folk Catholicism, tangina mong matapobre ka!” *twit twit*edit: mas pretty fokloric-ish ang sisiw sa nocebo",2023-12-25,0,0,watch,False
kayeyay,7,"Confusing in the beginning but as the narrative progresses, the pieces start falling into place. Ending is quite satisfying but it relies heavily on jump-scares making the experience kinda random and cheap. Piolo killed in this.",2023-12-25,1,0,watch,False
reyryy,6,"The CGI was horrific and the horror was average. But I really liked the plot.The concept was quite similar to Attack on Titan, but in this case, instead of past holders of the “Attack Titan”, the protagonist can communicate with his ancestors.JC’s acting was incredible. The scene where Lucas was fighting with Jonathan was so cool.The scene where Severino was dancing with his mom with the epic music at the end was beautiful.I really wish they did better with the CGI though.",2023-12-25,0,0,watch,True
tamboexit,,"Gusto ko lang sabihin na hindi ikinahiya ng film na ito ang transphobia & criminalization ng sex work - baka kasi kailangan lang din masabi sakaling may nakikinig, so yeahhh…nakalulungkot.Anyways, the concept could have been a top tier religious horror/suspense/slasher/thriller (heck even camp) but it was horror only during the sigawan moments. After that nothing was sustained. I left the theater na walang baon pauwi. I learned nothing new abt Fr. Severino Mallari, what was his real motive labas sa fiction…or idk 🤷 which was real and documented (ang ganda sana i-explore). Di ko rin maiwasan ikumpara sa Seklusyon ni Erik Matti which was for me, an eye opener to the horrors of the Catholic church. That film perfectly blended horror + criticism on the Catholic church. I remember leaving the cinema with lots of questions on Catholicism. Dito wala, purely entertainment. Pero yun nga, gets ko kasi ito ay MMFF at hindi Cinemalaya (pero MMFF din naman yung Seklusyon kaya lang that was a different time I guessss huehue).So sana ibang direction naman ang tahakin ng Severino ni Dennis Trillo (looking forward to that).PSLove the gays beside us screaming “Go Valentina!”📍 MMFF 2023, SM Lipa",2023-12-25,50,0,watch,False
cee_jay03,6,"Let’s get the good things out of the way: Piolo Pascual is terrific portraying multiple characters, each of his character given just enough time to be fleshed out in a 2-hour runtime. The production is gorgeous, a really big step up here for Filipino cinema.I admire the concept of this film, has so much potential to showcase a unique Filipino horror experience with a touch of history and historical fiction. The history side of things was handled pretty decently, but unfortunately the horror itself is the singular thing holding this film back, relying on the usual cheap jumpscare tactics, with lackluster use of its unique atmosphere to build up dread and tension.This film could’ve been so much more than what we have, but at the very least I’ll give it this: it is a step-up from the generic Filipino horror rubbish that we get every year.6.5/10",2023-12-25,2,0,watch,False
janyuan,7,"sobrang needy and clingy nung sisiw parang ako lang emei wish it didn't resort to cheap jumpscares too often just to fill the run time because it's the last thing it needed. the dread, creepy atmosphere is already there that cabrido has crafted the backdrop of these three characters quite nicely. the film had A LOT of creative freedom and shied away from being historically accurate and became a non-linear multiverse folk horror that might've been easily given me the ick, but i still appreciated how it became its own thing as it progresses, which leads as to why i still think it worked for me; it is committed on what it wanted to be and its theme of greed for power is clearly understood. piolo proved his acting prowess once again playing three generations of mallari, a tour de force performance.Metro Manila Film Festival 2023",2023-12-25,3,0,watch,False
bustermarxjr,7,2/2 of the PPIAPOCU (papa p in a priest outfit cinematic universe)kung yung sisiw na may kulay ang ginamit edi matagal nang namatay ang kulam,2023-12-25,5,0,watch,False
kandreamt,7,"Initially gave this four stars after leaving the theater, but after giving it some thought I’m taking it down to 3.5 😭Mallari (2023) boasts impeccable set design and costumes that make each time period feel robust yet still feel lived in. Pascual and Santos’ performances carry a lot of the weight of this film for me with Pascual delivering in all three roles and Santos’ grit as Lucas. Janella Salvador’s Agnes also packed a punch despite her somewhat short screen time. Apart from Pascual’s portrayal of each Mallari, the film’s choice of anchoring each era to the conflicts that affected the Filipino of its period. The feudal tensions of the 1800s and the CIA Aswang psy-op gave more body to the time periods presented. The burden each Mallari carried through time eventually made that ending make sense to me. Greed, on both systemic and intimate levels, drive the motivations of each character. Considering all of this, what made Mallari (2023) fall flat for me was its horror aspect. I am no expert on the horror genre and seeing this film made me want to read up on it haha lol but I found that the jumpscares eventually felt cheap, predictable, and unnecessary. The CGI also faltered during one scene with Doña Facunda, though it warrants a pwede na from me kasi di naman siya ganun ka-distracting. So ayun! Also the girl who played Felicity looks like she knows what an iPhone is so medyo di bagay sa time period. Anyways, fun movie! Folk catholicism in Filipino horror is always so interesting.",2023-12-25,0,0,watch,True
franzhalili,8,"A smorgasbord of horror genres that worked well!Watching Mallari is an journey and the ride paid off really well. The film had such an interesting oremise and promise that accounted for a fictional spin on a historical event that shaped the town of Magalang, Pampanga.Pao Orendain's lenses played such a big role in making sure every beat was felt and audiences were immersed. From the colos and light8ng used up to the choreography of the camerawork, it was a feast fornthe eyes. The overall production design was superb as well. Having three eras worth of costumes, props, sets is a hard task but it was executed really well. Everything felt too realistic and you can't deny the time out into crafting each set.But of course, the acting performances of the cast are the highlight. Piolo Pascual delivered such a great take on three distinct personalities from three different time periods. From the murderous priest, steadfast documentarian, up to the persistent doctor, all Piolos had their own personalities and nuances. Best actor calibre performance.JC Santos and Gloria Diaz also shone in their roles by delivering really strong and powerful performances. As usual, JC Santos was amazing and undoubtedly a strong contender for Best Actor with this performance. Meanwhile, Gloria Diaz was eerie, creepy, and committed. Last time I saw a strong Gloria Diaz performance like this was way back in ""Kasal, Kasali, Kasalo"" & its sequel and ""Nasaan Ka Man.""Special shoutout to Paps Raffy Tejada! Again, giving life to roles he's portraying. He's a breath of fresh air amidst the eerie fele8ng this film gave off. Kuddos.Kuddos to Direk Derick Cabrido for successfully mounting such a great film. It's one of the best Filipino horror films in modern times!",2023-12-25,0,0,watch,True
423jjj,7,and the cycle repeats again!,2023-12-25,2,0,watch,False
kung_fu_kiks,6,"Corny at OA nang batuhan ng lines lalo na ni Piolo at Janelle Salvador.Sakit sa tenga ng sounds di siya jumpscary masyado tulad ng Marita, ma a-amaze ka sa gimmick pero palpak pa din ending.",2023-12-25,0,0,watch,False
thesuperkayo,9,"Aside from being an intense and original folk horror, MALLARI is a provocative portrayal of how greed, obsession of power, and complacency allow evil to thrive. Religion, imperialists, and landlords… they create monsters. Piolo Pascual gives the performance of his career, and JC Santos proves once again that he is a one of a kind talent. There are times when the script’s expository dialogue makes the film cringey, but Mallari is still a powerful, thoughtprovoking film.",2023-12-25,3,0,watch,False
rendezwolves,6,"the editing of the first half stressed me out, could’ve been better if they explored the backstory more",2023-12-25,0,0,watch,False
mxndala,6,"- nakakatakot nmn kumain ng balut bka mapunta p sakin sumpa - johnrey bias q , cno s inyo?",2023-12-25,5,0,watch,False
piiiiibs,7,why the fuck?!?!,2023-12-25,0,0,watch,False
feapf,10,5 stars para kay naruto,2023-12-25,294,0,watch,False
faitharanas,6,I actually enjoyed it!,2023-12-25,0,0,watch,False
tzcarpina,10,parang umakyat sa sikmura ko yung kinain kong dinuguan nung lunch ah.,2023-12-25,0,0,watch,False
hesvngrs,7,"The transitions between timelines are actually very seamless, same with the shots. The score is also really solid. The layers of using Dias Irae in the ending!! The implications!! I enjoyed this (despite the sometimes cringey one liners and dialogues). Stache Piolo (Johnrey) best boi!!!!",2023-12-25,1,0,watch,False
carloplz,7,nag crave ako dinuguan besss,2023-12-25,33,2,watch,True
kimpoybrian,8,"What makes this so impressive is that everything transitioned seamlessly. The plot might look ambitious and crowded, yet it was never blurry and compromised. JC Santos is a favorite for me — that exact moment of his was significant and breathtaking.",2023-12-25,2,0,watch,True
gyarue,7,"cons : ang daming jumpscare, unnecessary eh para lang matawag na horror emepros : ganda ng transitions and delivery. angas din ng cinematog like fr, kada pov na kuhanan angas as fuck. alsoooo, oks sakin 'yung ending idk sa iba pero ok n eun na ganern n lng .",2023-12-25,4,0,watch,True
lowwwwwwwwenz,5,"The story is a filmmaker's dream, inspired by the events of Fr. Severino Mallari's killings, it's a complex and expansive story, going back & forth through 3 centuries worth of lore. It's also an opportunity for some gorgeous production, showcasing 19th & 20th century dialect, environment, and aesthetic, which this film brilliantly executed. The storytelling itself left something to be desired, where more proper character exploration were more than welcome. The killings as well is something that is promised but weren't fully delivered.It's worst aspects are it's delivery of horror, its plot twist, and ending. It has the worst standards of Philippine horror filmmaking, or rather, the standard is the worst, relying solely on loud sounds and jumpscares. They could've saved it with the make-up & design, but it's not enough. The plot twist can be seen a mile away, being able to call it out by a single scene. And lastly, without a doubt it's worst liability, is it's ending. It tries to be smart, aiming for shock value, but instead comes across as self-indulgent, and downright idiotic. It's a classic horror trope that thinks it's clever, but rather dumb.The concept and ambition is worth checking it out, but it really just can't shy away from the worst tendencies and shortcomings of Philippine horror clichés, which is a real shame as it has everything going for it to be a trailbrazer & change mainstream Philippine cinema for the better, but i guess for now, this will do, and i hope it's enough to spark more films like these.",2023-12-25,13,0,watch,False
filmicious,8,natakot ako ang lakas ng sfx,2023-12-25,11,0,watch,False
maramingdada,6,"the first act was messy af, thank god the succeeding acts managed to hold up...the movie didn't have to rely much on jumpscares. the story of fr. mallari in itself was already chilling enough. that was enough for the ""scary parts"" to revolve around it.trust me, the parts with real live humans were way scarier. *that* chasing scene was even scarier. the jumpscares already drained the viewer's energy to the point that they can no longer react well to the parts that actually mattered.overall, though, i liked the folk horror film this story became. for a more historically accurate take on this i'll wait for the tv series.AV-wise, everything is perfect. i've become a fan of piolo and jc santos now.",2023-12-25,1,0,watch,False
dennisthemenace,7,"A very ambitious attempt in holding a story of three generations of the Mallari clan, adding Filipino folklore as part of its speculative writing, Mallari struggles to land smoothly. It’s a mystery/psychological thriller/folklore tale mashed into historical account of the very first Filipino serial killer.Almost all tropes from recent horror films, such as the Insidious, The Conjuring, and even The Nun series of films, appear in this film. Filipino filmography-wise, it has a touch of Nocebo and Ang Mga Kaibigan Ni Mama Susan.Despite it being so convoluted, the film managed to deliver a horror film that showcases the talents of its ensemble—Piola Pascual cementing himself as one of the actors in the industry to not underestimate.Personally, these kinds of stories are my jam. And yes gwapo si Papa P.",2023-12-25,1,3,watch,True
charles2002,6,"The plot of this film was promising, they could've focused only on the astral projection ability of the Mallari clan and build something on that alone but what happened was, they stuffed so much subplots to cut the loose ends. As the film progressed, the aswang element was added, then the caretaker element, then the curse (sisiw) inheritance, and so on. It became less interesting to me because of those subplots. I was expecting it to be a psychological horror like The Shining but the subplots kind of ruined it. Still, this film offers something new and leaves a lot of room for discussion, there is so much to unpack. Again, I really think the subplots were employed to remove the plot holes and I think they are successful in accomplishing that objective but at the expense of a better storyline.",2023-12-25,5,0,watch,False
patgallardo1999,7,"""Walang Diyos Sa Gabi""Mallari is a horror flick that is surprisingly good. There are elements that you would not expected to be added in this film. It has shockingly many twists and turns in this movie. If you thought this is a typical slasher/ serial killer movie, then think again. The cons of the movie is many annoying and unnecessary jumpscares. The beginning is also confusing and some characters are cringe to watch but the middle point of the movie will definitely recover what they did to the beginning. Also, the cinematography and performances of main characters is surprisingly good and it is worth to watch. Masasabi ko lang na may pag asa pa ang pelikulang Filipino pagdating sa horror. Dapat tayo wag mawawalan ng pag asa at least we are improving and learning from the mistakes. P.S. I nominate JC Santos for Best Supporting Actor and Gloria Diaz for Best Supporting Actress char hahaha.P.S.S. The trailer is just a tip of an iceberg.",2023-12-25,2,0,watch,False
veebeato,9,JANELLA SALVADOR AS FINAL GIRL. WE LOVE TO SEE IT.,2023-12-25,1,0,watch,True
jeymsronn,6,"""walang diyos sa gabi... walang diyos sa gabi... walang diyos sa gabi...""ngayon alam ko na bakit tuwing gabi nakikipag meet-up!!grabee yung SFX, and just wow to Piolo's acting chops.. dzaddy the versatilityyy!! the manananggal scene? what was thatt... we all make choices BUT that was a choice. i guess i expected too much from it, nonetheless it still served its purpose...",2023-12-25,1,0,watch,False
theroyalspice,7,piolo pascual’s multiverse of madness,2023-12-25,14,0,watch,False
lazylivvy,7,"jc santos acting like the rent was due omg… gotta hand it to them, one of the most original filipino films i’ve seen in a while! medyo reliant lang on jumpscares (tangina ang lakas masyado sa dolby atmos ctfu) but i truly enjoyed the lore, sana na flesh out pa.",2023-12-25,123,0,watch,True
ichigo_noriko,7,"Everyone, JOHNREY👏IS👏THE👏STANDARD👏PERIOD💅",2023-12-25,0,0,watch,True
alvint,10,Everything Everywhere All at Once,2023-12-25,127,0,watch,False
reem4,8,noooo janella salvador dont go to the church ur too pretty to die 😭😓😢💔 kidding aside i actually enjoyed it the plot wasnt too obvious at the start and i didnt know what was going to happen (except an inkling that jc santos will play someone crazy and janella being the fiancee is doomed by the narrative) during the final fight scene i was half expecting a future mallari helping jonathan but i guess not! also is it really a filipino horror thing na they'll do the morally incorrect thing for things like love and family instead of sucking it up 🥲,2023-12-25,1,0,watch,False
sharedsunrise,8,insane generational trauma ….pogi parin ni piolo p hehehehehehehe,2023-12-25,0,0,watch,True
jsabillo,10,I don't know how to feel about this filmWhat could have been better:1. Yung sound fx masyadong masakit sa tenga na hindi na siya nakakagulat2. The chemistry of Piolo and JanellaWhat i love:1. The transitions. Omg. Fr it's soo good.2. Piolo Pascual - like hello??3. JC Santos as supporting actor that guy in the last part creeped the hell out of me.4. How they connected the 3 generations of Mallari.,2023-12-25,2,0,watch,True
hinatastan,8,superb storyline!!! amazing acting!!!,2023-12-25,0,0,watch,False
raycinefile,7,"slowburn at first, but the buildup was worth it.once the story started to unravel, the plot twist came one after the other - until u found urself dumbfounded in ur seat. They say a lot of filipino mainstream are good on paper, but lacking in execution, this one has it both. But again, some cringey romantic scenes (that could've removed are a necessary evil for mmff.This entry could've been perfect with better editing and lesser dialogues and more visual representations instead. I wouldn't be surprised if this one wins the best picture and best supporting actor for JC Santos. Superb acting from all casts, and the cinematography is topnotch!Like Mallari, the future of Filipino horror thriller genre is bright and ready to kill 🩸⭐️⭐️⭐️⭐️",2023-12-25,1,0,watch,False
sandwichspy,4,"There is a point somewhere in the fuzzy third act of Mallari where a character named Agnes confronts one of the Piolos [there are four] in this movie, where she tells him: “I knew you before as a doctor. Now you’re telling me you’re a fortuneteller.” I felt her confusion so hard. Because this movie is exactly like that: it does not know what it wants to be.Because what is this? A movie about a historical serial killer? A movie about a crusading documentarian during the American colonial period? A movie about a lovelorn doctor? A movie about aswangs or manananggals? A movie about American military propaganda against the Huks? A movie about rural beliefs? A movie about social justice? A movie about the servant class eating the rich [or at least the sinful]? A movie about proto-TikTokers? [See Felicity’s final filmed confession.]A movie about ... time travel?When the time travel element was introduced, that was when I finally decided to just suspend all my longing for this movie to make sense, and just surrender to the horrendous absurdity of it all.Fact was, I was so ready to do that already the first instant Mallari wanted to underline its horror elements [mostly through cheap jump scares] by announcing them with screeching music that bludgeons the viewer to pay attention and be scared. [Screeching music. A ghost!] But it doesn’t help that they mostly announce ghouls who just stand there — and do absolutely nothing of consequence. The movie does this ad infinitum that by the time we reach the 999th jump scare, you’re just ... numb with boredom.Which is sad, because the story of Fr. Severino Mallari — the 18th century Filipino priest who is marked in our history as the country’s first recorded serial killer — is already so rich with narrative possibilities. Just following that story, even if the filmmakers have to embellish it to make up for the lack of concrete historical data, would have sufficed. But screenwriter Enrico Santos, perhaps fearful that he didn't have enough material to constitute a screenplay, opted to fictionalize by making this a story about a curse transcending generations, threading it all with the very hoary device of ... time travel. That’s what you call a choice.A lot of the narrative elements of the film was certainly a CHOICE: killing off Mylene Dizon in the first few moments was a choice [hello, Drew Barrymore in Scream!], and then bringing in her cowering boy to the last few minutes to round off this story with an arrest was a choice; a priest spouting off “woke knowingness” and then the film proceeding to demonstrate the “kill the gays” trope was a choice; having exactly three paintings of distant ancestors hanging in an old house as shorthand for character introductions was a choice [the other ancestors don’t matter to this family?]; Elisse Joson’s acting as a bitchy Felicity was a choice; the predictability of JC Santos’ character arc from the moment he encounters Didi was a choice; the lack of serial killing was a choice; the humanizing of the serial killer was a choice; demonizing St. Bartholomew [and then making a post-script to deny this] was a choice; Piolo’s bad wig and fake beard were a choice; having characters do mouthful expository dumps as dialogue at crucial moments of high drama [to explain away gnarly narratives] was a choice — but that one with Gloria Diaz explaining the existence of a time-traveling descendant with a knife to her throat was icing on the cake; the fact that there’s only one kind of moon — a full moon always bathed in red — was a choice.I was so excited to watch this film, and purposefully made it the first MMFF entry I would watch for 2023. I left the theater wondering what could have been if the screenplay was better. Sayang.",2023-12-25,91,0,watch,False
yuorae,8,budget multiverse of madness,2023-12-25,0,0,watch,True
briandexter,3,"Oh God! That is a torture. An insufferably patchwork of clichés from the different genre canon that should combine to form a distinctive “something,” but only ends up feeling like a fanfic writer trying to ape what he believes to be art. It’s all terribly vapid, fake, manufactured, devoid of any true artistic sincerity and only trying to create the image of an artistic jack of all trades. Such an absolute disappointment considering what it can achieve.",2023-12-25,13,0,watch,False
rrenzo,5,whole movie wouldve benefitted so fucking much if part of it wasnt horror ongnot a bad watch for a thriller mystery doe,2023-12-26,0,0,watch,False
diceseu,8,"I like the story and how they were able to play with the timelines. Good cinematography and overall production. One thing I did not like that much was the CGI. I think it could have been done better. Nevertheless, still a great Filipino horror film. Talagang pinag-isipan!PS: I also liked the juan karlos song sa end credits 🔥",2023-12-26,1,0,watch,False
fernandeyz,8,"maganda yung kwento, panget yung jumpscares :( pero kung ganito mga horror film sa pinas, di ako mawawalan ng gana manuod hehe",2023-12-26,1,0,watch,True
ygoismo_,1,"ganda ng scene nung kano na umaamin sa war crimes nila against hook, may research. What a wasted opportunity for such an interesting story, maybe if the storytelling did not rely on writing scenes that are obviously leading to a jumpscare it would’ve been more cohesive with its story continuity and logic. Hate it when stories are written in mind that the audience is dumb making every character dumber.",2023-12-26,0,0,watch,True
dani_boi,6,i wish i couldve seen more of the time travelling astral projection and less of the sisiw manananggal lobo part of the story 😤,2023-12-25,0,0,watch,False
pagmulto,8,"From MMFF’s past horror movies, I’m definitely watching the next year’s entry. Maybe many people are disappointed about the ending or Jonathan’s decision rather, but may we not forget that it was all because of Jonathan’s purpose on why he went back on that house—to save Agnes, his love of his life, from death. Love is indeed the most twisted curse of all. Mallari truly SERVED. There were no dead scenes as every scene was making me cover my ears…",2023-12-26,1,0,watch,True
deanccastano,8,"The screenwriter deserves massive credit. Well conceptualized and executed. Cast was great. Whoever played the original Maria Capac deserves accolades. Cabrido nailed the tone and pacing. Thank you for taking time and not rushing the narratives. I can feel the chemistry between Cabrido and his editors.Major credit to Janella who plays Agnes for her subtle but impactful portrayal.JC Santos should get a ton of awards for this, for the following year. So controlled yet effortless.Awards giving bodies shouldn’t sleep on Gloria Diaz’ performance here. That was brave and sharp in delivery.Awards giving bodies shouldn’t sleep on Gloria Diaz’ performance here. That was brave and sharp in delivery.",2023-12-26,3,0,watch,False
romanwars,6,this had so much potential,2023-12-25,29,0,watch,False
cowboylikemoni,4,mcu: mallari cinematic universe,2023-12-25,161,0,watch,False
seokielove,8,"hahahaha nagulat me sa pakpak, ang random pero goods naman pogi ni piolo pascual",2023-12-26,0,0,watch,True
christiankobe_,7,"“Ang isang tao ay kabuuan ng kanyang mga desisyon… minamahal… at mga pagkakamali.” (A person is made up of all of his decisions, beloveds, and mistakes.)i am usually hard to please when it comes to horror but Mallari was a pleasant surprise. the plot, particularly, piqued my interest: an origin story inspired by the very first documented Filipino serial killer, who happened to be a small town parish priest.Cabrido could easily make this a docu-style retelling but no. he took the material up a notch, made it an intergenerational story of the Mallaris, time-travelling in vignette storytelling, to unlock and reconcile each other’s past. honestly, that’s inextricably hard to land and i applaud the film just for this alone. the picturesque cinematography is just cherry on top. the vfx choices aren’t its strong suit. sometimes, i also question the relevance of its rather abundant jumpscares. that’s forgivable, at least for the most part. but you can’t dismiss how fresh this film was; how it was able to build such a unique tension with the audience made it bridge all of the mentioned shortfalls. overall, this film is a bloodcurdling picture of love—a curse in itself—as to what lengths it would take to love someone, even if we’ve become the monster ourselves. would you still call it love… or a curse spellbound?[Metro Manila Film Festival 2023]",2023-12-25,101,0,watch,False
sp4msilog,7,ekis talaga sa mga mama's boy ❌❌❌ also ang oa nung ibang jumpscares,2023-12-26,0,0,watch,False
thejohnags12,10,"""demonyo ka man, demonyo ka naman namin"" is giving ""you're a mess, but you're my mess"" piolo futher proves he's truly a topnotch actor of this generation!!! his three-generation mallari may have the glitz and glamour, but JC SANTOS KILLED IT IN HIS ROLE!!!! ang satisfying panoorin ng scenes nila ni piolo together huhu give him all the supporting actor award now pls",2023-12-25,3,0,watch,True
spidejrr,5,"Isn’t loving someone also a curse? If they did the usual and conventional type of biopic, it would have been a lot better tho. Nonetheless, I like this film to an extent, so much potential. I just hoped they explored the psychological and emotional turmoil Fr. Mallari has gone through as well as how he was persecuted and convicted. It would have been nice to see Mallari’s point of view and constant agonize and suffering going through his thoughts and with the people around him. Honest take is: real life stories are much scarier than the typical jump scares. I also don’t feel the astral projection and time travel thingy and not to mention, the sudden manananggal and werewolf scene we all didn’t see coming. However, we could not just deny the fact that Piolo and John Carlo did carry the film all throughout. They were spectacular and eerie. The real story is in itself something that would keep us at night. Focusing on the series of sudden murders in 1810 as well as the human leeches of his life would help us retrospect better the unfortunate era. After all, Mabuhay ang Pelikulang Pilipino. Kudos to Team Mallari.",2023-12-25,2,0,watch,False
jeddmalillin,8,Review: YesRewatch?: NoDaming layers mga beh,2023-12-26,0,0,watch,False
jaydee_reels,7,"Ang ganda ng konsepto ng pelikulang 'to.At first naguguluhan ako kung saan ito papunta but once the threads started to make sense talagang nabibilib ako how well-crafted the mystery surrounded this movie.For a Filipino horror movie, napaka-husay ng production design at cinematography nito. Makikita mo mismo ang kaibahan ng tatlong timeline dahil dito.Piolo Pascual delivers distinctive performances, consistently adapting to the story's different timelines. From an innocent to killer gaze, talagang matutunaw ka kay Papa P.The film's strength was showcased in the third act of the movie. Serving the final conclusion in each needles they've build up at the start of the movie. Maaaring minsan bumabagal ito at tila nawawala sa momentum ngunit naibabalik nila ito kada nasasagot ang mga itina-taas nitong mga tanong.What I don't like about Filipino movies is they always tend to hold back with the ending---luckily, Mallari doesn't!Alam ng Mallari ang storyang gusto nitong italakay at tuloy-tuloy nila itong inilatag. The movie never lose their focus and I really enjoyed it despite the cliche jumpscares and some bad scene choices.",2023-12-26,0,0,watch,False
nielmnopakyu,9,didn't expect this film to be THIS good. hands down to all ze people who made this film. kudos!,2023-12-26,0,0,watch,True
aquabuoy,5,I like how every character is written. Buo sila (except Agnes and Maria Capac)Overall a nice concept. MMFF’s gift to me this year is the absence of enteng kabisote,2023-12-26,0,0,watch,False
philbertdy,5,"Gorgeous production on this, but this movie is pretty dumb. It's hard to talk about without giving too much away, but we can start with the horror aspects of this, which largely involve jump scares that don't actually lead to anything. Like, I guess the ghosts are just there to play pranks on the characters, like they were TikTok influencers.But here's an example of something dumb: at one point, the main character is handed a film reel that he's been looking for by a girl who apparently just had an encounter with the ghost. To be clear: this is a film reel that holds vital information regarding the very reason he's gone back to his family home in the first place, potentially giving him the answers he's been looking for in order to prevent some future disaster.In the next cut, we see him sweeping in the garden. Guess it wasn't that important after all.Full review on Spot.ph",2023-12-26,228,1,watch,False
anachronisam,9,"The province of Pampanga is famed for its many “firsts” in the country, especially in the field of religion. Unfortunately, this includes the first ever documented serial killer, Padre Juan Severino Mallari of Macabebe. When I learned about him several years ago, I never would have thought that his story would be adapted to a film (and soon, into a mini series, as well). His tragic story already made it to the national television a few times. But to the…",2023-12-25,2,0,watch,True
gagouache,6,pass sa mama’s boy,2023-12-26,954,3,watch,False
calybia,9,"OMYGOSH OMYGOSH, u need a lot of energy to watch this film. everything about it is so cohesive and memorable.",2023-12-25,0,0,watch,False
nielsnable,5,"Convoluted and highly derivative. It seems like whoever developed the story for Mallari was inspired by too many TV shows and movies available on Netflix (Dark, the Fear Street series, Inception, and the Insidious franchise, just to name a few) and decided to create a film that captures the best elements from each, just packaged in a different manner. Unfortunately, what they ended up with is a film facing a serious identity crisis. It desperately wants to tell so many stories but fails to dive deeply into most of them. I left the cinema feeling disappointed because I was really looking forward to watching this.Top-notch acting from Piolo Pascual and JC Santos, though.",2023-12-26,18,0,watch,False
