username,rating,review_text,date,likes,comments,viewing_type,user_liked
kianur,10,"“Perception is real, the truth is not”I watched this documentary way back on December 25, 2022—the same year when Ferdinand Marcos Jr., the son of the late dictator, won the presidential election. During that time, I was still grieving (and honestly, I still am) over the fact that despite his family’s wickedness, despite their crimes against the Filipino people—his son still managed to win.I was new to these things back then, and English was still a challenge for me. But when I heard Imelda Marcos utter those words, my jaw dropped. Every word that comes out of this woman’s mouth is either a lie, arrogance, delusion, or fabrication. It’s ironic that they gave her the benefit of the doubt, but it turns out to be a reason for us to hate her even more. As the saying goes, you can catch a fish by its mouth—and in this case, her words alone expose how filthy, hideous, and wicked she is.Although I was still new to in-depth politics during that time, I was shocked by how she spoke about some of the worst politicians of her era with such pride and admiration. Not to mention how rich she became, not through hard work or service, but through theft disguised as glamour.She’s delusional. You’re not mothering—Imelda, you’re manipulating.P.S. That Picasso painting cameo? It would send you to a coma. Just imagine how much money they stole, all because she wanted her life to be “Imeldefic.”",2025-10-26,2,0,rewatch,True
daphmci,7,"Now this might strike some viewers as harsh, but I believe everyone involved in this story should die.",2025-10-22,1,0,watch,False
milkshade,,feeling mother putanginamo imelda,2025-10-16,0,0,watch,False
spidergab,9,I love fas(cism)hion - Imelda Marcos,2025-10-16,2,0,watch,False
p4t4kngul4n,,putanginaniyo,2025-10-15,0,0,watch,False
cvrmenita,8,"my biggest flex is being able to tell ppl my dad participated in the people power revolution in the philippines, blocking military tanks and protecting ballot boxes from being hijacked by marcos during the electionthat being said if he were alive today he would be livid to see the state of the philippines now </3 insane watching this in 2025 in the midst of having to witness history repeat itself every day… what a fucking joke lol",2025-10-12,5,0,watch,False
nnxue,9,还主动提到金佛，此地无银啊,2025-10-13,2,0,watch,False
_edge,7,Imelda starts spouting lies whenever she gets the chance,2025-10-08,1,0,watch,True
j____t________,8,.,2020-08-06,2,0,watch,True
lynch13,8,Ahhhh yes the classic tale of a corrupt queen.,2025-10-06,3,0,rewatch,True
anders5,8,"Unfortunately the media is more powerful than the gun. The gun can kill only up to your grave, but the media can kill you beyond your grave and to infinity.",2025-10-05,4,0,watch,False
zugzw4ng,8,"What I love the most about Lauren Greenfield’s films is that she lets her subject and the material speak so clearly that you can understand everything that she’s implying. The film opens up with Mrs. Marcos driving through an impoverished street in the Philippines, looking sorrowful covered in designer clothing and pieces of jewelry that could probably remake the entire neighborhood. She takes out her wallet and hands out 50 pesos to each of the residents who clamor to her window once they see who she is and what she has in her hands. Her hands move with the precision of a Coin-o-matic, only dispersing one crisp bill per person. This is all she can manage to provide and all she thinks the deserve. The film documents the atrocities, glamour, abuses, and scandal of the Marcos regime while covering Bong Bong Marcos’s bid for vice president. The parallels to America’s current fascist regime are apparent. The image of Mrs. Marcos that emerges is that she never grew out of the child who was abandoned by her mother and was not taught the true meaning of love. Love to her is money and show, not progress. Those who do not know the meaning of love cannot give it.",2025-09-25,3,0,rewatch,True
jairusss,8,sabi n’ya sila nagrun sa politics para dumami pera lol,2025-10-02,3,0,watch,False
mikolettegelcy,6,i get pissed off every time i have to rewatch ts and see their faces.,2025-09-24,0,0,rewatch,False
taylordeschild,7,baleng sapakin pagmumukha ng mga marcos !!!!,2025-08-28,0,0,watch,False
lailerrrr,,The Google rabbit hole I entered after watching this was brutal,2025-09-27,1,0,watch,True
cysitjar,10,gusto ko lang magalit ulit tagal mamatay ni mother melds eno,2025-09-27,3,0,rewatch,False
sundaymusings,6,"tama si lino brocka, the marcoses should have been fucking killed ❤️",2025-09-26,0,0,watch,False
niqooi,6,paawa effect,2025-09-26,0,0,watch,True
mnemosyne__,6,"tuta, diktador, pasista",2025-09-26,3,0,rewatch,False
cupnoodless,,kupal marcos,2025-09-25,0,0,watch,False
kashhapcjb_,6,"ang basura, kahit bihisan mo ng ginto, basura pa rin TANGINA MO IMELDA TANGINA NG BUONG PAMILYA MO MAY ARAW DIN KAYO",2025-09-22,0,0,watch,False
lemonshido07,8,PA'NO N'YO SILA NAPAPAYAG NA GAWIN 'TONG DOCU NA TO? WHAHAHAHHA,2025-09-19,3,0,watch,False
sndy,,bruh,2025-09-23,0,0,watch,False
yinnny,10,would love to see another documentary following this with now that marcos jr. became the president. this shit is crazy.,2025-09-23,3,0,watch,True
karwheel,8,People who forget the mistakes of the past are condemned to repeat them.MARCOS DUTERTE WALANG PINAG-IBA!,2025-09-23,3,0,watch,False
aldenjohn,,tangina niyo. #NeverAgain #NeverForget,2025-09-23,0,0,watch,False
chwehansol,,IKULONG NA ‘YAN MGA KURAKOT!,2025-09-23,0,0,watch,False
stcl4re,8,"“he [marcos sr.] wanted to be president so he could maximize his wealth.”“he [marcos jr.] was interested in physics, math, and biology, but my grandfather told him, ‘there’s no money in that! switch to politics instead.’”these lines, coming straight from their fucking mouths, make my blood boil. ANG KAKAPAL NG MGA MUKHA!!! they never wanted to serve the people. they just wanted power so they could enrich themselves. i agree so much with direk lino brocka. they should’ve been killed. NO tears for them. but as painful as it is to admit, the real enemy of the filipino people is often their fellow filipinos. we keep electing the same shameless, thieving animals who plunder the nation’s coffers without remorse. we never learn. it’s the same cycle, over and over again. we should never have been kind to the marcoses, because they were never kind to the filipino people.",2025-09-22,3,0,rewatch,False
dumblingz,7,And fuck you Miriam Defensor Santiago for giving marcos a platform again 😒,2025-09-22,0,0,watch,False
spideypunk,,WOOOH NAKAKAPUTANGINA,2025-09-22,0,0,watch,False
chimichu,,i cant believe i actually know people who still shamelessly support these out of touch fuckers,2025-09-22,0,0,rewatch,False
naethanu,7,I swear to god if I hear another “mother” from her mouth one more time…,2025-09-22,0,0,watch,False
hearts4andri,7,Dumbass shaded two presidents in the ballot,2025-09-21,1,0,watch,False
jamesevo,10,"“Perception is real and the truth is not,” words from a woman who was essentially the face of the darkest moments in Filipino history. This documentary was not just meant to inform the people; it was a warning a warning that the sins of the past would come back to haunt the Filipino people, and they have. In recent months, the Philippines has been marred by controversies involving ghost projects and corrupt officials. Yet, after speaking with many people about this matter, one question always prevails: How? How did the corruption, plunder, and blatant theft from the Filipino people become so severe?Upon watching this, the answer became clear as day: it is because we allowed those who started the problem to get away with it. We, as Filipinos, glorified the rich and powerful, while the poor who fought back were treated as criminals. The rich became gods, the supposed benefactors of the poor, when in truth, what they gave was only a fraction of what they had stolen. The Marcoses became the blueprint of Philippine corruption today. They set the rules on how to plunder the people. To fix this issue, we must first hold accountable those who began it in the first place.Democracy no longer truly exists in the Philippines, for it has long been the government against the people ever since the Marcoses were allowed back into the political landscape. Forgetting the past horrors, terrors, and sins has only allowed history to repeat itself. It may not always be under the same name or family, but it is carried out in the same way. If we want change, we must believe that it is not a question of when but of how. We must commit to a long-term process of change, not fall for empty promises. A nation cannot be built in a day, and solutions to systemic issues will never materialize in just a few years.Despite all this, I remain optimistic that these recent issues of corruption will open the eyes of those who were once blinded by words and false promises. The Filipino people should no longer be bound by biased perceptions; we are slowly beginning to see the truth. We are being played and I hope these events will finally serve as the catalyst for change: a change in governance, a change in mentality, and a change for the betterment of the Philippines.",2025-09-21,1,0,watch,False
getridof,7,ube ube ube,2025-09-21,0,0,rewatch,False
getridof,7,HAJAJWJDHSHAHAHAHDJWNABWSBAHAHA LANGYA ANG RANDOM NUNG 1K ahaha pero cge kung tingin mo ayan makakatulong sa cancer patient ❤️,2025-09-21,0,0,rewatch,False
vonmabuse,5,"I thought that Ismelda Marcos was dead (!) but she's very much alive and still politically active. She's surely one of the most abhorrent, hypocritical and amoral scumbags of recent political history, and here she is, freely talking (lying) to camera and exposing herself in all her greed and hypocrisy. Somehow Greenfield, given this access to this great monster, doesn't manage to make any more out of it than this decent, solid TV doc/biopic: it can't help feeling like a massive missed opportunity.",2019-12-26,0,0,watch,False
cherrysequel,10,Any,2025-09-10T11:37:33.254Z,1,0,watch,False
hackeget,8,"Los poderosos solo quieren más poder. Pinchi vieja. La gente son borregos. Los cambios los hacemos nosotros, somos líderes de nuestras propias decisiones, no las decisiones de los intereses de unos pocos. Lo bueno es que todos mueren",2025-09-08,1,0,watch,False
kalistetik,7,"Seriously, who does this woman think she is? Who does this family think they are?! Putangina sana mapulbos n ang mga marcos sa mundo",2025-09-07,1,0,watch,False
doorensk1,9,"This documentary filled me with utter sadness, seeing how we allowed tyranny to creep up into the mainstream. What the late former President, Noynoy Aquino, said especially resonated with me: ""People who forget the mistakes of the past are condemned to repat them. Have we not learned our lessons?""We must take great care of our history, otherwise we'll continue being the victims of our past. This documentary serves well to showcase of not just the horrors of the Marcos regime, but of the vileness the Marcos family still exudes today. We should've never have let them leave the country. We should've killed the tyrants. Never Again.",2025-09-05,0,0,watch,False
apocrophia,10,We will never understand the mind of Imelda Marcos. It's not as if doing so would resolve any of her faults.,2025-09-04,0,0,rewatch,True
amitie,10,"As a proud Filipino American it was truly shocking to learn about the corrupt history of the Philippines, and a big part as to why my family (on my mothers side) had to move to America when they did. The Marcos are despicable.",2025-09-01,0,0,watch,False
roxketboyo,7,okay naman ung documentary i think nababanas lang ako sa mukha ni imelda talaga,2025-08-27,1,0,watch,False
sumalangit,,kuhang kuha inis ko tangina,2025-08-26,0,0,watch,False
patzh,,ความโสมมประชาคมอาเซียนที่ถูกถ่ายทอดออกมาผ่านสารคดีเมียของมาร์กอสผู้นำฟิลิปปินส์ในยุค 70 ที่อยู่ในตำแหน่งมาอย่างยาวนาน และ มีการยึดครองของหลางมาเป็นของตัวเอง โดยการเล่าเรื่องผ่านมุมมองของอิเมลดา มาร์กอส เมียของเขาที่ยังคงมีชีวิตอยู่ เป็นส.ส. และ กำลังวางรากฐานอำนาจเพื่อที่จะให้ลูกนั้นก้าวไปสู่ตำแหน่งเดียวกับที่พ่อเคยเป็น นั่นก็คือประธานาธิบดีของฟิลิปปินส์การให้อิเมลดาเล่าเรื่องที่ตัวเองภูมิใจประกอบกับบทสัมภาษร์และภาพฟุตเทจในอดีตที่เกี่ยวข้อง มันเลยทำให้มันมีการทำภาพของคนที่เชื่อในสิ่งที่ตัวเองทำจริงแบบบริสุทธิ์ใจ แต่ในอีกแง่มุมนึง สิ่งที่เขาทำเอาไว้มาตลอดมันคือการกดทับชาวบ้าน ที่ไม่มีใครรู้เลยว่าเป็นเครื่องมือทางการเมืองของพวกเขา,2020-07-21,0,0,watch,False
kontraagos,8,tanginamo imelda,2025-08-26,0,0,watch,False
tokyolovehotels,6,"i was crying until the very end of this docu film. i’m just full of pain and anger. when will filipino suffering ever end? i know that one day we’ll get the good things and the justice we’ve deserved since the beginning. despite everything that’s happened, and what’s still happening in our country, i’m still holding on to hope. but i can’t stop thinking about how we really failed ma’am Leni in the 2022 elections. putangina ng mga marcoses, dutertes, at sa lahat ng mga politicians na walang ginawa kundi mangyurak ng kapwa nila pilipino. hindi kayo tao. ni katiting na karapatan para mabuhay, hindi sainyo nararapat.",2025-08-26,0,0,watch,False
look4angel,7,"“I miss the clout of being a first lady”This documentary tells us how powerful a word is. Watch Imelda as she retells history from her point of view. And that line she said when she says that she misses the clout of being a first lady… I don’t know what to say about that, you choose.",2025-08-26,0,0,watch,False
cabbage_potato,10,Imelda Ilusyunada...,2025-08-26T02:11:07.423Z,0,0,watch,True
yochipdove,9,And guess what?.. Who’s back in the presidency again?!?,2025-08-26,0,0,watch,True
nowxza,7,punyeta delusyonada,2025-08-24,0,0,watch,False
jhlzcb,7,first of the month tas required viewing pa #retiredcinephile,2025-08-20,0,0,watch,False
ravemother,,"she’s so crazy, delusional, and FIERCE like that’s Mother!!! my heart goes out to the people of The Philippines - I’m so sorry divas",2025-08-18,0,0,watch,True
cunkaat,8,Mashallah I can leave this country 🙏🏼 I’m sick as fuck,2025-08-15,0,0,watch,False
iamrenzosantos,8,The power of thesis-antithesis-synthesis storytelling. Real horror story.,2025-08-14,0,0,watch,False
iamreet,8,Imelda was kinda sickSick in the head,2025-08-13,0,0,watch,False
nickyyynew,8,wild character study,2025-08-11,0,0,watch,False
mikasax,3,"The real purpose of this film was to change the minds of Filipinos who are against the Marcoses, but in the end, they themselves exposed their own greed for power and wealth. They’re really trying hard to change the history lmaoKung BBM apologist ka at ang buong angkan mo, bakit? Di ko kasi talaga gets.?",2025-08-09,0,0,watch,False
edisonjay,6,Some people perceive themselves as the herose of their own story.,2025-08-03,0,0,watch,False
thmartinez2003,6,"Revisit after a few years, oddly chic",2025-07-31,0,0,watch,False
wittt,8,Dealing with the public is a chore,2025-07-30,1,0,watch,True
jadeywurld,,imelda marcos is such a narcissist that nearly every scene shes in just reads like satire. major props to the director,2025-07-27,0,0,watch,False
nameis_abc,10,just if u want to open ur eyes,2022-03-15,2,0,watch,True
upstage,8,"i know this is about imelda but it just made me wish for a more comprehensive documentary on the martial law years focusing on its victims and survivors. we deserve their stories and they deserve to be heard. we should never give that horrible woman a platform to spout her lies. we should’ve never let that family back in. like, honestly, shut the fuck up. oh i’m so mad.",2025-07-17,2,0,rewatch,False
paranoidkenroid,8,"started off awed by her charity and then it took a turn… wow, i can’t believe her son is the current president of the philippines!",2025-07-16,2,0,watch,False
heraldkim_,10,fck the narcoses,2022-03-17,2,0,watch,False
hadeelab,9,wow,2025-07-10,2,0,watch,False
jauneruby,6,“why do we even let her open her mouth?” 🤣,2025-07-04,0,0,watch,False
11407files,,....,2025-07-03T18:46:47.230Z,0,0,watch,False
m_o_l_l_y,,🇵🇭🇵🇭🇵🇭,2025-07-01,0,0,watch,False
stelaisshrek,8,coming across the trailer for this movie on yt randomly was the start of my hatred for anything Marcos related,2025-06-27,3,0,rewatch,True
braedyn123,7,So everybody just be electing incompetent people nowadays,2025-06-23,2,0,watch,False
afroman76,8,"“I was always criticized for being excessive. But that is mothering.”Absolutely insane.A sobering look at populism, autocracy, and how easy it is in the era of misinformation for the wealthy and powerful to wash away the sins of their past, thereby condemning the people to repeat them. If you, like myself, don’t know much about Filipino politics, do yourself a favor and watch this documentary and then google who the current president of the Philippines is. (Reader: my jaw fell to the floor)",2025-06-21,5,1,watch,False
shoheistp,8,tangina niyo marcos,2025-06-19T11:20:04.131Z,3,0,watch,False
metpolis,8,"Vildt godt lavet, MEN forfærdeligt at et land kan ledes på den måde…",2025-06-16,3,0,rewatch,False
ojohnblvd,6,fuck the marcoses!,2022-03-16,0,0,watch,False
icewaterbeee,8,"""No, no I'm totally innocent"" I say as I stand in a room full of documents detailing my crimes",2025-06-10,3,0,watch,False
lotuxzn,8,"haist, Pilipinas.",2025-06-09,3,0,watch,False
ks0li,10,"grabe ka ""crazy rich asians""... makawindang sa ka daghang assets... imagine owning 3,000 pairs of shoes wiw kuyawan si Astrid Leong Teo oyy hasta sa mga collection sa couture ayy nga pina embroidered chuchu pa wiw Su Yi, anue na? keep up charot",2020-09-20,3,0,watch,False
leonardodebenji,8,Fuck the marcoses!,2025-06-04,3,0,watch,False
jjwons,9,disturbing but very normal if you grew up being an ignorant. one thing about people like the marcoses and the dutertes is that they obviously don't give a fuck. you suffer? who cares when they are rich enough to provide for themselves,2022-05-20,3,0,watch,False
jkenner14,8,Made me want to buy shoes and start a dictatorship.,2025-05-28,3,0,watch,True
lillyfrances,9,“mother of the philippines”? more like mommie dearest of the philippines 💀,2025-05-25,2,0,watch,False
cococaine,,imelda marcos thought she was giving princess diana🤡,2025-05-25,0,0,watch,True
foxmuldered,,"imelda marcos is like that narcissistic family member who gaslights and guilt trips and insists to be the center of attention, where every word out of her mouth is toxic or delusion or empty platitudes or the same self-aggrandizing boohoo stories over and over again. between this and ramona s. diaz's imelda, a portrait of an evil woman who plundered this country, handing out pocket change for photo ops, all the while buying up foreign property and lining her own pockets""will we be seeing another marcos in malacañang?""""being president is a destiny""",2025-05-23,0,0,watch,False
this_isdrei,6,"ilan sa mga thoughts ko while watching:1. imelda is delusional at trying hard to be queen of people's hearts. 2. trying hard maging main character at clout chaser siya. 3. totoong si imelda ang tunay na may hawak ng administration.4. sa docu na 'to makikita na napiprito sila sa sarili nilang mantika. 5. ang real reason kung bakit martial law ang best year sa marcos dahil sa kapangyarihan na meron siya, at hindi dahil merong sovereignty, freedom, justice, at human rights. 6. she demanded to look more beautiful daw kasi naniniwala siya na ""the poor always look for a star in the dark of the night"" WHATT!? 7. ""the perception is real, the truth is not"" WHATT!? 8. kaya niyang magpaalis ng mga tao sa isang isla kung gusto niya. 9. after kong panoorin' to, iba na tingin ko sa San Juanico Bridge. 10. totoong mapagpatawad ang mga pilipino, kaya hanggang ngayon may kapangyarihan sila.The devil works hard, but Imelda Marcos works harder.#neveragain #neverforget",2025-05-21T01:59:14.094Z,0,0,watch,False
piayaa,6,c manipulative gf,2025-05-19,0,0,watch,False
sendungie,,what lino brocka said,2025-05-20,0,0,watch,True
ibniygege,9,"""let them eat 1000 peso bills""",2025-05-18,1,0,watch,True
cruxifictions,,"lino brocka was right, dapat inexecute na ‘tong mga ‘to",2025-05-16T11:38:35.089Z,0,0,watch,False
rolandtunkatunk,8,And now they are back on top….,2025-05-15,0,0,watch,False
roviie,8,she who shall not be named became an orphan from a very young age and decided to make it the nation's problem.,2025-05-16,0,0,rewatch,False
roviie,8,"Filipinos are very forgiving people.Sana taasan naman ng mga Pilipino ang tingin nila sa sarili nila bilang mamamayan at tao ng bayan. Sana mapagtanto nila na ang dignidad ay pinapahalagahan, hindi binabalewala. Para naman umangat tayo at tuluyang umunlad. Kailan ba tayo gigising?",2025-05-16,0,0,watch,False
sungbaex,7,normalize blaming the marcoses for everything,2025-05-12,0,0,rewatch,False
sab_batalla,8,god everyone here had so much hope the marcoses would never return to malacañang. always and forever: marcos duterte diktador tuta!,2025-05-09,0,0,watch,False
cliff0rdlau_,3,"wouldn't say it's a waste of time + resources, I got to know more about Martial Law although I expected to learn more about Imelda and her politics",2025-05-07,1,0,watch,False
doreevictoire,6,fuck marcos,2025-05-06,0,0,watch,False
cinnamonoats,,"may the marcoses and dutertes rot in jail and eternal hell. repeat, may the marcoses and dutertes rot IN JAIL AND ETERNAL HELL.MARCOS, DUTERTE, WALANG PINAG-IBA! PAREHONG TUTA, DIKTADOR, PASISTA!VOTE FOR MAKABAYAN KOALISYON!!!!!!!02 adonis, jerome04 andamo, jocelyn06 arambulo, ronnel13 brosas, arlene16 casiño, teddy17 castro, france23 doringo, mimi26 floranda, mody37 lidasan, amirah44 maza, liza54 ramos, danilo04 kabataan 21 act teachers 46 gabriela59 bayan muna",2025-05-04,0,1,watch,False
gibalittlebit,,"“…the Filipinos are very forgiving people.”NARRATOR:And just like that, the hhhwhite woman lost all credibility. 👩🏽‍💻This is all too familiar here in 2025 and the Western Hemisphere, with a guiding principle of The Idiot’s Guide to Conning Americans: “Sometimes it helps that you’re not taken too seriously.”",2025-05-02,0,0,watch,True
czarcath,6,fuck marcoses!,2022-02-11,0,0,watch,False
af1jinxx,8,generational corruption.an hour and 40 minutes ain’t enough to tell this woman’s delusional corruption career.,2025-04-29,0,0,rewatch,False
