movie_name,review_text,date,sentiment_label,sentiment_score,topic
Praybeyt Benjamin 1,2 days late na review xd pero tuwing naalala ko yung “bakla ka no” “wititit” tawang tawa ko punyemas  ambabaw lng also shet nikki valdez ?!??,10/07/2025,negative,0.957512617,0
Praybeyt Benjamin 1,bading lang pala ang kailangan para matalo ang tsina,11/07/2025,negative,0.891281307,0
Praybeyt Benjamin 1,i remember seeing this in the cinema. napakaingay kasi lahat tawa ng tawa. one of direk wenn and vice's best!,26/10/2011,positive,0.982204974,0
Praybeyt Benjamin 1,"We have to admit — at the time this film was groundbreaking. Vice Ganda was paving the way for more LGBTQIA+ Films with an actual LGBTQIA+ representation in Philippine Cinema. This film, which now many may not always appreciate, is still a feel-good movie for many Filipinos. Regardless of the shallow comedy, its magic in connecting with trends at its time, as well as heralding the Pinoy humor, makes this a staple film in every Filipino household.",11/07/2025,positive,0.993978739,0
Praybeyt Benjamin 1,"i love it when an ensemble cast has their own agendas like thats my band of misfits coming together to serve (in the military).i dont really get why people say this is a bad film when it really is a family friendly comedy film about outsiders wanting to people to be proud of them, and at the end of the day, that is just every filipino.i think that's why near the beginning of the film benjamin reiterates that someday people will be proud of him! and he suceeds this not by fitting in with the hypermasculine standard but the authentic him. this is not a stupid film, instead, it's well written!booing everyone that hates a film just because it's a comedy at the forefront!",09/07/2025,positive,0.994179845,0
Praybeyt Benjamin 1,hindi nga daw sha bading!,09/07/2025,negative,0.967745662,0
Praybeyt Benjamin 1,"if you like watching stuff that will literally make you laugh, you'll like this one. also, very-filipino ang set up, sooo yeah.",08/07/2025,positive,0.996770144,0
Praybeyt Benjamin 1,BONGGAAA,08/07/2025,negative,0.965852559,0
Praybeyt Benjamin 1,dr. wenn knew to end it all before the woke era,24/06/2025,positive,0.693448424,-1
Praybeyt Benjamin 1,"I just watched an edit of VG saying that people say their movies were trash BUT then nung mga oras na down na down yung mga Pilipino, pinasaya tayo ng mga pelikula niya.Not a fan of theirs I don’t really like mockery as a joke nor do I like hearing them blatantly call people stupid for “voting wrong” but I respect them for this.As somebody who’s been called a film snub & a snub IN General (not true).. i think that I’ve been having a shift on what constitutes a good filmFilipinos don’t have the same luxury I have of watching four films a day. With their 9 to 5s and responsibilities. I would love to see more films & tv shows that will make people happy :)) , forget about their troubles, all while being relatable & uplifting. The good thing about creating art is how u don’t really have to invent anymore. With everything that’s happening in the world. We do not have the luxury of creating art that is not a reflection of our society",06/07/2025,negative,0.78732568,0
Praybeyt Benjamin 1,sobrang deserve ni meme nung nanalo siya because of this movie. LOVE LOVE LOVEEEEE,05/07/2025,positive,0.997717977,0
Praybeyt Benjamin 1,nakita ko kasama nila si colonel ehsinong colonel?si hildasinong hilda?si hilda colonelyahooo,03/07/2025,negative,0.726757705,-1
Praybeyt Benjamin 1,yassified mulan hangkulet ,04/07/2025,negative,0.710280299,1
Praybeyt Benjamin 1,rotc core ka baks,28/11/2016,negative,0.782108068,4
Praybeyt Benjamin 1,mulan the filipino live-action: baklang version,03/07/2025,positive,0.712135911,1
Praybeyt Benjamin 1,Wahahahahahhs,03/07/2025,positive,0.955452383,0
Praybeyt Benjamin 1,www 3 is coming. i think i watched the wrong movie for war.,02/07/2025,positive,0.942850947,0
Praybeyt Benjamin 1,watching this while drunk w friends is a life-changing experience,02/07/2025,positive,0.978630781,0
Praybeyt Benjamin 1,can-thought-ten mo ako derek ramsay,30/06/2025,positive,0.781203747,0
Praybeyt Benjamin 1,"a classic. (word vomit ahead)i mean gets na some plot might be problematic in today's generation but still it's iconic.it shows how society views queer people— as a queer myself in a country where you're treated as plague it's hard to express yourself. it might be normalized now in ph, but i still think it's not totally accepted, we're just tolerated. queer people has to prove themselves by achieving something just to fill in their ""flaws"" because for them to accept you—you have to be this successful individual or else you're nothing but labeled as ""salot sa lipunan"". it's hard when what you only want is respect as a human being :)",29/06/2025,positive,0.980081558,0
Praybeyt Benjamin 1,mulan if she’s cuntier,29/06/2025,negative,0.570720136,1
Praybeyt Benjamin 1,"Its still so funny, the nostalgia its giving",28/06/2025,positive,0.989156842,0
Praybeyt Benjamin 1,"god i love vice's classics sm; this silly little film still has a place in my heart as one of my fave vg films, or films in general",27/06/2025,positive,0.997127354,0
Praybeyt Benjamin 1,ang laff ko,26/06/2025,negative,0.660958111,0
Praybeyt Benjamin 1,"hahays, a classic, idc what yall say this was a great laugh, really enjoyed all throughout despite the anti-gay statements that slightly triggered my fight or flight response.",26/06/2025,positive,0.998096406,0
Praybeyt Benjamin 1,Only real cinephiles would get vice ganda (me and martin scorsese),25/06/2025,positive,0.985183716,0
Praybeyt Benjamin 1,this is peak cinema. idc,24/06/2025,positive,0.986424029,0
Praybeyt Benjamin 1,this movie is the reason for my a+ humor,24/06/2025,positive,0.991778553,0
Praybeyt Benjamin 1,TANGINA NG WELCOME HOME PAPSI BE HAHAHAHAHA,23/06/2025,negative,0.769729316,3
Praybeyt Benjamin 1,First ever filipino movie that I loveeeeeeee,23/06/2025,positive,0.997546732,0
Praybeyt Benjamin 1,FORGOT TO MENTION NA SOBRANG GWAPO NI KEAN DITO FAWKKKKKKK,20/06/2025,positive,0.71413976,0
Praybeyt Benjamin 1,Tatlong beses akong nilabasan sa pelikulang to ,22/06/2025,negative,0.945933878,0
Praybeyt Benjamin 1,"It's giving Mulan meets MMFF, campy patriotism and some punchlines that hit harder than the actual plot.",26/05/2013,positive,0.947718799,1
Praybeyt Benjamin 1,"it’s pretty funny but sometimes a pause was needed because i couldn’t take it  but i really like how soft benjie’s family is  not every filipino household accepts a different sexuality so it’s really heartwarming to see benjie’s family accept benjie for who he really is  i also liked how benjie found people that will stay with him no matter what happens, their friend group is so funny  i don’t know if i’ll watch it again but it’s an okay movie OKAY?! nyahhaha Happy Pride Month ! ",20/06/2025,positive,0.997791767,0
Praybeyt Benjamin 1,mulan’s kinda looking different here,18/06/2025,positive,0.83516115,1
Praybeyt Benjamin 1,kalalaki mong tao laki ng dede mo!,18/06/2025,negative,0.959650934,0
Praybeyt Benjamin 1,classic,15/06/2025,positive,0.600088418,0
Praybeyt Benjamin 1,HALAAAA ,16/06/2025,negative,0.733189821,0
Praybeyt Benjamin 1,cinema,15/06/2025,positive,0.678857446,0
Praybeyt Benjamin 1,PEAK,30/10/2011,positive,0.523444593,-1
Praybeyt Benjamin 1,the Filipino Mulan live action that I could only accept hahahaha nahiya si Deadpool sa jokes per minute sa movie na to HAHAHAHA,09/06/2025,negative,0.803917587,1
Praybeyt Benjamin 1,d ka tunay na cinephile pag wala praybeyt benjamin sa letterboxd mo ,08/06/2025,negative,0.866376102,0
Praybeyt Benjamin 1,queer,08/06/2025,positive,0.720516801,6
Praybeyt Benjamin 1,Truly peak filipino cinema.,08/06/2025,positive,0.99606365,0
Praybeyt Benjamin 1,i have a distinct memory of watching a cam release of this on a DVD my parents bought since the movie was still showing in theaters.,08/06/2025,positive,0.962659478,0
Praybeyt Benjamin 1,"SO FUNNY I LOVE THIS MOVIE 100% : watched w my dog, moon  (pangit ka-bonding, natulog lang e habang nagpapa-belly rub)",06/06/2025,positive,0.990958214,0
Praybeyt Benjamin 1,"BASTA ANG ANG GANDA NITO! tas yung mga gawa ng tatay nya na ewan ano tawag don, parang gusto ko din ng ganun",15/03/2025,negative,0.634604692,0
Praybeyt Benjamin 1,joke after jokes after jokes i miss you direk wenn,05/06/2025,positive,0.645718038,0
Praybeyt Benjamin 1,plant vs zombie,04/06/2025,negative,0.723552525,0
Praybeyt Benjamin 1,my humor came from this movie,02/06/2025,positive,0.87039423,0
Praybeyt Benjamin 1,when someone tells me to play a classic film and i pull up with this masterpiece,02/06/2025,positive,0.946612597,0
Praybeyt Benjamin 1,At niligtas ng mga bading ang bansa,01/06/2025,negative,0.758124411,0
Praybeyt Benjamin 1,"those who get it, get it. those who dont, dont. this is definitely those films you watch for fun without taking anything seriously.",16/08/2020,positive,0.966387987,0
Praybeyt Benjamin 1,if i only have 1hr and 45mins remaining to live e2 papanoorin k,26/10/2011,positive,0.552863061,0
Praybeyt Benjamin 1,gets ko si benjamin,28/05/2025,positive,0.780345559,0
Praybeyt Benjamin 1,"""Eh, ganun talaga. Hindi pa nga handa ang lipunang 'to sa mga espesyal na taong tulad ko. ""Rewatched Meme Vice's magnum opus to gear up for my socials night gimmick sa RnR. Oooohh i'm going to wear your pussies out!ALL THE WAY FROM 13TH PLATOON ALPHA PHI CHUPAPI, WELCOME HOME PAPSiiiiiiiiiiii",27/05/2025,positive,0.883241594,0
Praybeyt Benjamin 1,ICONIC,26/05/2025,positive,0.5717538,0
Praybeyt Benjamin 1,solid,25/05/2025,positive,0.972372532,0
Praybeyt Benjamin 1,im that one rando na nakikisali sa friend group nila,23/05/2025,negative,0.910246491,0
Praybeyt Benjamin 1,"“Omayghad! Alam mo namang takot ako sa dilim ‘nay e””Brownout?”“Hindi sunrise, malamang! nawalan nga ng kuryente e.”LARO SIYA BAKS",22/05/2025,negative,0.845346808,0
Praybeyt Benjamin 1,mother of camp,18/05/2025,positive,0.912565649,5
Praybeyt Benjamin 1,ABSOLUTE CINEMA,18/05/2025,negative,0.920942783,0
Praybeyt Benjamin 1,"comfort movietatlong salita lamang para sa’yo, ang sarap mo richard (sana maputukan din)",18/05/2025,positive,0.990776777,0
Praybeyt Benjamin 1,her best movie,17/05/2025,positive,0.978769302,0
Praybeyt Benjamin 1,got a good laugh as expected,16/05/2025,positive,0.995448172,0
Praybeyt Benjamin 1,GALINGGG TAINAH ,15/05/2025,positive,0.888374805,0
Praybeyt Benjamin 1,"if u hate this masterpiece, i hate U",15/05/2025,negative,0.945539176,0
Praybeyt Benjamin 1,me na me pag nag-rotc,14/05/2025,positive,0.730196953,0
Praybeyt Benjamin 1,wlang kupas talaga direk wen... napapatawa mo pa din aqouh,13/05/2025,negative,0.935552359,0
Praybeyt Benjamin 1,training montage but make it bakla-core military satirenational security? walafamily trauma? madamilaughs? paulit-ulit pero effective naman,21/08/2018,positive,0.940803885,-1
Praybeyt Benjamin 1,My comfort movie  they dont make movies like this anymore bruh  Bet ko talaga yung mga inventions ng tatay ni benj ,12/05/2025,positive,0.838425219,0
Praybeyt Benjamin 1,putangina talaga hwhahaha bat ko ba nirewatch ,11/05/2025,negative,0.945741177,0
Praybeyt Benjamin 1,i watched this dahil sa minwon au na binabasa ko HAHAHA although napanood ko na ‘to dati sobrang solid pa din,11/05/2025,positive,0.900849223,0
Praybeyt Benjamin 1,the poster alone should be in the louvre,08/05/2025,positive,0.907308698,0
Praybeyt Benjamin 1,"you're either a ""tanging ina"" gay or a ""praybeyt benjamin"" gay",02/05/2025,positive,0.607180357,2
Praybeyt Benjamin 1,"""we have mulan at home""the mulan at question:",28/04/2025,negative,0.59328872,1
Praybeyt Benjamin 1,now this is CAMP.,18/10/2011,positive,0.964884877,5
Praybeyt Benjamin 1,Hi Kean Cipriano in glasses hiii,17/04/2025,positive,0.661854506,0
Praybeyt Benjamin 1,mga girlypop sa gyera be like,14/04/2025,positive,0.948704898,0
Praybeyt Benjamin 1,loved this as a kid couldn't stop laughing,09/04/2025,positive,0.997873902,0
Praybeyt Benjamin 1,yup,30/03/2025,positive,0.864421129,0
Praybeyt Benjamin 1,Absolute Cinema.,07/10/2011,negative,0.964006722,0
Praybeyt Benjamin 1,"I'LL REVIEW THIS REALTIMEuhm emerson is kinda...... >//< as a overpacker i agreee w vice HAHHA LOL the troop 13 lineup is nice ha.. parang senior scouts haugdhauha. ang oa ng pamilya niya pero atleast diba ano, they accept benji hehe. badingdingdingding. ang slow witted ni dominador what the hell. ang cute ni kean wtf. yung effects bwhwuahua. may 3rd eye ba sya or schizophrenia. I LOVE NERDS SO MUCH okay 3rd eye nga HUAHAHUAHU ang galing ng inventions ng tatay niya pero WHUHAUAHHU DEREK Bakit kamukha ni benj. Pero aliw,, may cameo si petrang kabayo hauhaua ang cute mo kean iloveyu",27/03/2025,positive,0.994729578,0
Praybeyt Benjamin 1,for shits & giggles only,23/03/2025,positive,0.731450319,0
Praybeyt Benjamin 1,pinoy mulan ate this up,16/03/2025,positive,0.878910363,1
Praybeyt Benjamin 1,"If a foreigner wants to understand Filipino humor, this movie (like most Deramas films) is the quintessential introduction to Philippine queer, camp, and pop cultures.",29/10/2011,positive,0.975711823,0
Praybeyt Benjamin 1,"iconiscism, please, release the soundtrack!",02/03/2025,negative,0.75158906,0
Praybeyt Benjamin 1,“aching ching ching ching.”,08/03/2025,negative,0.711850584,0
Praybeyt Benjamin 1,the only thing that is good about this is the year it was released.,02/03/2025,positive,0.587741554,0
