movie_name,review_text,date,sentiment_label,sentiment_score,topic
Hows of Us,"relatable movie: Great story and acting from the cast, especially from the female lead. She made me emphatize with her.",01/09/2018,positive,0.996240616,3
Hows of Us,"Must see lovestory movie: The best ever movie of KathNiel. Mixed emotion, i cried, and the sametime kilig factor",01/09/2018,positive,0.997333646,3
Hows of Us,"Good production, Disappointing story: The cinematography is good and can be improved. Actors are not that bad. However, the story does not make it worth-watching. The male lead character doesn't seem to have changed that much when he returned. If I were the female lead, I would never choose such man. The good reviews maybe a bit biased because of the large fandom of KathNiel.",22/01/2021,negative,0.8318187,3
Hows of Us,"REAL, HONEST REVIEW FOR #TheHowsOfUs. ""IN THEIR MOST FINEST PERFORMANCE/MOVIE OF ALL"": Watched it exactly on it's showing date in cinemas (August 29, 2018) and I can say that the audience really missed KathNiel on big screen/cinemas! Sold-out screenings, long lines, etc.

Review for the movie: This is going to be the last tandem movie of KathNiel together with Filipino's Blockbuster Director, Cathy Garcia-Molina. And they really did impress us viewers with their last movie together! The movie is a little bit cliche as you can say but atleast, it has something new to offer for the viewers. Direk Cathy indeed put up her best for the movie turned out to be beautifully scripted, it is by far expectation acting coming from all of the cast especially Kathryn Bernardo (this is her most amazing character/acting as she portrays ""George""). KathNiel didn't failed us on each of their movie. Perhaps, they both keep on leveling up in their craft of acting or as a love team or maybe a partners in real life (hehe).

THE MOST TALKED-ABOUT AND MUST WATCH MOVIE OF 2018. YOU SHOULD NOT MISS IT! ;)",31/08/2018,positive,0.996311128,-1
Hows of Us,"Half baked poetry!: Exactly this is half baked. The first half is poetic, the agony of the heroine is well-portrayed. When in the second half of the movie the narrator tries to solve the puzzles, the story falls flat that you honestly pity yourself for watching the thoughtless work!",24/02/2021,negative,0.908115506,7
Hows of Us,Beautiful story: Sobrang gandaaaa. Nakakaiyak sobrang galing ng kathniel,30/08/2018,positive,0.996761739,1
Hows of Us,"BEST MOVIE EVER: This is great movie, may matutunan ka talaga, and also this is the best of Kathryn Bernardo. You should watch it. Sulit ang bayad nyo. PROMiSe.",03/09/2018,positive,0.988581121,-1
Hows of Us,"Just fine but: This movie is just fine. Not boring, some scenes are realistic but I don't understand the hype at all, what's so special about the movie ? It would have been better if they didn't end up together like the dude was such a red flag then they would tryna change him which is the whole point of the story and make them come back together, lol chiche. They really make everything a happy ending like I haven't seen a movie of kathniel that has a sad ending at least this one would be better if they didn't end up together again at the end. I'm only rating it a 3 because of their acting, they deserve that.",24/02/2023,positive,0.964473188,3
Hows of Us,Obviously the best romance movie of Star Cinema this recent years: I must say the Filipino movies are really improving. Our films can give us so more genres in three weeks. This The Hows Of Us is the best romance movie. 10/10.,31/08/2018,positive,0.997529924,7
Hows of Us,"The Best Movie of 2018 and Best KathNiel Movie of all time.: 10/10

Everything in the movie is at its best.

Do not believe the poor rating and review given by other reviewers, they are just part of other fandoms who wants to bring the movie down.

See it for yourself, for you to know that indeed, this is the Best Movie of 2018.",30/08/2018,positive,0.996632278,3
Hows of Us,"REALISTIC: This movie is great. It gives you the feels of loving someone. I have a boyfriend and we're already on our 3rd year. Seeing this movie will help you realize things that will help you improve your relationship. If your love is true, it will make you a better person.",30/08/2018,positive,0.996815026,10
Hows of Us,Added to Classic Filipino Movies: Watched it 3 times and still can't get enough of it. Kathryn and Daniel are very natural and Kit Thompson is such a revelation. This is the best movie 2018 for me.,05/09/2018,positive,0.998007357,9
Hows of Us,"THE BEST: On of the best filipino movies i saw. grabe magpaiyak, daming realizations",01/09/2018,positive,0.993671298,9
Hows of Us,"Love it..: Haters are everywhere here.. :)))

The movie shows how versatile Kathryn is..",07/09/2018,positive,0.997855008,-1
Hows of Us,The best movie!: The best movie of all time. Simple plotwise but emotion wise. Your time was worth it to watch thos movei.,31/08/2018,positive,0.997668922,-1
Hows of Us,"Definitely a must watch film!: The story and concept is simple which makes this film more interesting and remarkable in a way. How? Then watch it!

Kidding aside, the actors were great, ang galing ni Kathryn and Daniel! My God, best actress ang acting ni Kathryn dito and yung ibang cast nagbeblend in sa kanila. I love Miko! (Beki friend of Kath in the film). The scenes and lines were very relatable. Believe it or not, yung katabi kong guy na may kasamang gf umiyak nung pa-end na yung movie.

The 'hugot' of this film is not just the typical na hugot pagibig. It's a hugot about life, love, your family and friends.

If given a chance at may magaya, for sure panuodin ko ulit! Sobrang worth it sa ticket prize na 295 (ang mahal bes). I hope a lot of people will be able to watch this film. Pwede sa barkada, sa magjowa, sa buong pamilya (makakarelate si inay at itay). Go na bes, watch na. You won't regret it! Promise!",01/09/2018,positive,0.997693837,19
Hows of Us,"KATHNIEL'S ""THE HOWS OF US"" , A BLOCKBUSTER MOVIE INDEED!: #TheHowsOfUs The 9th Movie-team up of KathNiel and their second movie with the blockbuster director, Cathy Garcia-Molina (after She's Dating The Gangster) and may I just say that they keep on leveling up with their acting skills as a love team or as individual actor/s.

*Beautifully scripted *Cinematography, Wise! *Simple plot and story but will definitely hit you hard and after it will give you a lot of realizations about relationship/s. *At syempre, TATAK CATHY GARCIA-MOLINA yan eh!

#THOU is their best movie of all! (though lahat naman ng movie nila is maganda). All of the cast has brought such a great performance but Kathryn Bernardo? She really nailed it! She brings a Award-Winning worthy acting as she portrays ""George."" Also, what I like about the movie is that it is very relatable in all aspects (relationship, family, self)

! If in year 2000, we have Popoy and Basha. In year 2018, we have Primo and George. You should not miss such great movie like The Hows Of Us! THE BEST TAGALOG MOVIE OF 2018 so far.",31/08/2018,positive,0.996805191,3
Hows of Us,PAINFUL BUT HOPEFUL: This movie will break and fix you. A must watch movie,30/08/2018,positive,0.990088642,-1
Hows of Us,"A reflection of the line, How do we save us: The question ""how do we save us?"" does not only pertain to failing relationships. It is also a question you would ask yourself when you are at a crossroad. If you are at a point in life where you needed to choose between pursuing your passion or settling for practicality. It is a question of ""how do I save myself?"" from my own failed expectations when things don't work out to how I planned it. How do I save myself from the self pity? the self hate? How can I admit to myself that maybe, just maybe this isn't what's meant for me?",30/08/2018,positive,0.740661442,-1
Hows of Us,"Shadows: I'm gonna keep it short and simple. After watching the movie, it will leave you with questions and answers you didn't know is with you. The shadows by the sidelines waiting for you to open that urn and welcome yourself by setting you free. Finally. Thank you The Hows of Us.",30/08/2018,positive,0.991577864,-1
Hows of Us,Kdrama fan liked it: As a fan of Kdramas. I will surely recommend this movie. A must watch. You will feel a roller coaster emotion.,30/08/2018,positive,0.998158872,-1
Hows of Us,"Worth watching: Honestly, it's one of those movies that you would not get tired of watching. Very endearing and real. Would recommend",30/08/2018,positive,0.998133361,-1
Hows of Us,"The Hows Of Us: For me the movie is the best movie of 2018,the story,the acting,the direction,the cinematography,is the best,it was the best movie of the year.",02/09/2018,positive,0.997289538,-1
Hows of Us,Dont believe the bad reviews: I watched this together with my family. And it's worth it. This movie is an art. You could really see the effort of each actor and staff in every scene. This is not a typical love story just like what others say. This is uniquely made. Pinag isipan talaga to let the audience feel the kirot at kilig that makes the movie relatable.,31/08/2018,positive,0.967552423,-1
Hows of Us,"A MUST WATCH FILM: This movie really hits me home. Such superb acting and the film over all was very real, it's very authentic it feels like I was watching a movie based on a true to life events. It feels like Primo and George really existed. It made me cry, laugh, feel being heartbrokened, fell in love again and became whole. Please do watch in the cinemas near you. You won't regret it. If your status is in a relationship, moving on or never had been in one. You can get lessons and tips about LOVE. Worth evey penny!",30/08/2018,positive,0.99792695,-1
Hows of Us,THE BEST KN MOVIE: Ang galing galing!! hands down sa mga actors sa movie na to. sobrang worth it panoorin,30/08/2018,positive,0.997773468,19
Hows of Us,"The Best Movie of 2018!: The acting of Kathniel in this movie is SUPERB! They deserve the best actor and best actress award, Direk Cathy never fail give us quality films with heartfelt message.",30/08/2018,positive,0.997880101,3
Hows of Us,"THE BEST LOCAL FILM OF 2018: THE BEST LOVE AND LIFE STORY FOR EVERY FILIPINO AND FILIPINO BY HEART. THE BEST OF KATHNIEL, THE BEST OF CATHY GARCIA MOLINA, THE BEST OF KATHRYN BERNARDO. KATHRYN BERNARDO THE NEW BEST ACTRESS OF ALL TIME",30/08/2018,positive,0.996673226,-1
Hows of Us,"quality film: This was Graded A by cinema evaluators. hence I watched it so I can attest how good this movie was. KATHNIEL is undeniably has massive fanbase that cinema owners/malls had to open more cinema theaters to accomodate moviegoers. 420 cinemas nationwide to date... KATHNIEL, the King and Queen of Philippine Movie this 2018!!",01/09/2018,positive,0.99621433,-1
Hows of Us,"BEST KATHNIEL MOVIE: This is not your typical Filipino lovestory. THOU will make you believe in love again, in taking risks, and fighting for the one whom you think is worth it. It will give you a roller coaster of emotion. It is worth every penny. The casts played their role very well and you can definitely relate from each character.",30/08/2018,positive,0.996489167,9
Hows of Us,Reality: I love this movie. I mean it tacles the everyday life of couples. It strengthens bond between couples. Highly recommended this film,01/09/2018,positive,0.998133361,10
Hows of Us,"REALISTIC: Superb acting
Amazing cinematography
Script on point
Simple but realistic plot
The right balance of romance, drama and comedy
Characters are relatable because for sure at one point in our lives we became one of those characters


PS: Please don't believe some of the 1 star ratings here because it mostly came from different group of salty fandoms lmao. Anyways enjoy watching thou!",01/09/2018,positive,0.982096314,10
Hows of Us,Beatifully executed and Strong connection to reality: This movie is beautifully written and executed. The actors delivered amazingly to the point you will be thinking as if you are watching a reality.,30/08/2018,positive,0.997597754,10
Hows of Us,"THIS MOVIE IS A MASTERPIECE: Every line is a Tagline, a thought to fonder. Things in the house are small things as it may seem but the relevance is so big that I can't believe that a piece of yellow paper can make me cry a river. Not just ""ThenHowsOfUs its alao ""TheHouseOfUs""",30/08/2018,positive,0.986147881,-1
Hows of Us,"Best romance movie: Very real, very touching. We learn how do we save a relationship.",30/08/2018,positive,0.970127165,10
Hows of Us,Beautifully Photographed: Raw. Natural. Sweet. Wholesome. Lasting. This movie is a masterpiece! The whole run of the story is well executed. Each character portrayal especially the lead actors are beyond amazing. KathNiel effortlessly delivered their natural sweetness and love for each other. It gives impact that lasts.,30/08/2018,positive,0.998296082,3
Hows of Us,"Movie of the Year Material: I'll give this movie a 10/10.

Realistic. Honest. Raw. Faithful to the storyline. No unnecessary sub-plots. Simple. The actors and their superb acting gave us the rollercoaster ride of emotions. One minute you're laughing and next you're sobbing and then it'll make you realize things you had done in the past.

Kudos!",30/08/2018,positive,0.99726522,-1
Hows of Us,"WHOLE PACKAGE!: This movie is a whole package!! The cinematography, scripts, acting, actors, musics and everything in it is just superb!! Surely, this movie is a must watch and the best movie of 2018! Swear, your money won't go to waste. After the movie, you'll be left dumbfounded. No words to utter. You can only hear sobbing. Watch it and testify!

Thou shall watch THOU.",30/08/2018,positive,0.996780157,-1
Hows of Us,Simple. Raw. Funny. Painful. and Romantic: Simple because most of the audience can relate. The person behind it doesn't need to complicate things to create this wonderful film. Acting is Superb. You feel the emotion and the pain of the main actress. Every breath you hear pinches your heart and then your tear starts to fall. Kathryn and Daniel were really into Rom-Com movies. I love how the humor unexpectedly surprises you every scene and I can hear genuine laughs from the audience. Painful. Yea it's painful. Romantic. Kathniel is natural. Unbeatable.,30/08/2018,positive,0.983279824,10
Hows of Us,"Not your typical Filipino Rom-com: A strong and raw depiction of a struggling relationship.

No, this is not an epic star-crossed lovers nor a cute campus crush story. A simple story of a couple facing the ups and downs of a long-term relationship. Facing the challenges caused by their own passion and dreams.

There are heavy scenes that you'll feel the weight and tension(fav:first 25 minutes) while there are also light ones that will bring a smile on your face.(the house division sequence)

The characters are likable with strong characterization...thanks to the cast's performance and the direction. The dialogue never felt out of place.

Great cinematography and I love the use of classic songs.

Watch it and you won't be disappointed.(tissues.just in case)",31/03/2020,positive,0.992434144,9
Hows of Us,"A really educational movie on relationships!: I can back to IMDB to write after long years after watching this movie! The ending is emotionally strong, be sure to grab some tissues... I could connect to the feelings of the guy... one who sees... who feels... but can not do any better... when you start losing consideration for yourself! It is tough! Really tough to cope with...

But this movie is a definitely must watch for every young adult! There is a thing or two to learn from it... I was happy to have watched this :) Feelings are one and only!",25/07/2020,positive,0.997258067,10
Hows of Us,"A great movie where you can get life lessons: Kathryn Bernardoand George and Daniel Padilla as primo are schoolmates who fall in love.George preparing to get into medical school and Primo a musician waiting for his band to hit it big. Together, in a house they inherited from George's grand aunt, they dream of great success and promise to support each other no matter what.But what happens when the dream of success doesn't come for one of them. Primo doesn't get the big break he's been working for and turns into a difficult and arrogant artist who can't even help with the bills. Faithful George stays true to her promise to support Primo through it all.that is until she reaches her breaking point and gives up. Dejected, Primo walks out and does not look back.Years later, Primo comes back and changed man. And Geogre still pursuing her dream. Primo want to George back to his life but Goerge won't repeat or continue her life with Primo because she remember the days when she choose Primo than her dream and that ruin everything for her. But the days and months past George realize that she still love Primo because all of a sudden Primo tries to do everything for George but George did not see that effort.until George found the letter from Primo on the day that she decided to leave Primo. The letter make George realized that she still have love Primo. In the end they both back and leave together.The Hows Of Us is a moving story about the ups and downs of real-life relationships.",23/10/2019,positive,0.98418498,6
Hows of Us,Superb performance!: Love this movie! Got to give it to Kathryn and Daniel!! Kathryn is superb in this movie! She can move you! Her emotions!! Wow!! You can actually feel it! Daniel is a natural! Thumbs up!!,11/09/2018,positive,0.998335302,3
Hows of Us,"inch resting,,,,,,",29/08/2018,positive,0.552496374,0
Hows of Us,lowkey wishing they didnt end up together again but i am a bitch for these kind of movies soo,29/08/2018,negative,0.59310168,33
Hows of Us,Ano yon,29/08/2018,negative,0.574710488,-1
Hows of Us,"There used to be a time when the powers-at-be were trying to convince people that Daniel Padilla was cool, casting him as the broody teenage bad-boy that had to be won over by the steely determination of his good-girl paramour Kathryn Bernardo. But he's not cool, at least in that way. He's got a big goofy smile, a friendly presence, and an earnestness that gives his characters surprising vulnerability. His growth as an actor largely involves him being comfortable up on screen, being some version of himself that's closer to who he really is.And this leads to the best bits of this movie, which almost seem to happen in a vacuum of narrative. It doesn't matter what came before or what might happen after. In the moment, it just looks like these two kids are enjoying themselves. Kathryn Bernardo hasn't quite kept up with Padilla's development, her performances getting a little stiffer as she gets older, but their clear affection for one another smooths out a lot of these scenes.But these moments don't actually exist in a vacuum. There's a movie around it, and like so many local big romcoms, there are just too many things going on. All the classic formula markers are there, too: some sort of medical problem, some parental issues and a whole bunch of characters that exist purely to tell the leads what they're supposed to be feeling. The movie stretches into two hours with the added weight of these rote elements, and by the time they fly off to some foreign land, it kind of feels like an entirely different movie. It shifts focus completely, and starts filling in even more backstory through yet another character that just says everything outright.The story they end up telling is actually pretty simple, but there are just so many other things that crowd out the much more affecting core of this story: two people still clearly in love with each other, just trying to overcome the hurt that also still exists between them. In bits, in moments, the two kind of make that work. But the movie itself feels so caught up in the norms of their genre to just let the leads take the lead.",29/08/2018,positive,0.979211569,-1
Hows of Us,"HEARTFELT. This film presents a distinct, powerfully affecting kind of love story to prove that the standard CGM formula has still some unique perspectives to spin and explore. Here’s a mind dump (with little spoilers) rendered in the same fashion as the film’s break-build narrative, starting off with negatives (baka awayin ako ng fans, lol), wrapping up with positives. 1. The opening voiceovers are certainly moving but seem lengthier than necessary. I hate that I feel like I’m being spoon-fed.2. Daniel’s character is rather poorly developed. And the choice to reveal his backstory through another character’s verbose lines is quite a disappointment. 3. I am totally confused about (what I think is) the turning point where Primo has to leave because that’s obviously what he is asked to, then is instantly being chased by George afterwards. There is no question about Kathryn’s acting, but seriously I’m like, “Girl, why are you crying? Pinaalis mo ‘di ba?” And when he returns, she says something like “That’s not what I actually meant because I was just tired, and that I wanted you to fight for us that night.” Ang labo. 4. The prepossessing bike scene gets less delightful when Primo starts throwing gibberish pick-up lines. Ganda na sana eh. Rickety in part but there’s so much that makes it worthy as a whole:5. Editing does not look as though it’s rushed. ‘Buti naman. 6. A dialogue-heavy scene backdropped by Amsterdam’s glaring flower fields and lovely sunset is my favorite. How would you feel if you’re in a beautiful place, talking to someone you love about how your lives got better after you painfully parted ways? Tearful acceptance, ganun. Ako, hindi ko alam. Unfathomable. 7. Second favorite is the harana/apology scene. Pain and kilig stirred together. 8. It may not be picture-perfect, but it’s a warehouse of authentic messages, inspirational ideologies, and lessons in love, which I gladly take away:- Relationships take great, great effort to maintain. It’s easy to give love and be happy when things are going well. But what happens when life suddenly feels as though it’s caving in with a spirit-crushing weight? Ang tanong eh kung kaya mo pa. Pero kung siya ayaw na, tama na. Ginawa ko na ‘yan. Okay naman ako. Pero ako lang ‘yun. - I give a nod everytime Primo says “Sayang iniwan kita, nagkahiwalay tayo,” and George will answer “but we became better persons.” Eh kasi tama naman. We don’t grow when things are easy, comfortable, and effortless. We grow when we face something beyond what we’re capable of handling. Kahit magkahiwalay pa kayo. Again, ako lang ‘to. - For the most beautiful part: Just because we think our heart is broken doesn’t mean it’s incapable to love again. (Sa’kin talaga galing to? Hahaha!) It’s those times when we have to step aside, heal in whatever foolish way we can, and remind ourselves of what keeps us going. It’s when we think na wala nang dahilan magmahal ulit kasi masasaktan ka lang ulit, that instead of curling up and hiding from the world, we gather our scattered bits of resolve to keep moving forward, whether with someone from the past, with someone new, or with yourself alone. Friend, life is worth every single moment. Be open to lessons from your hardships and misfortunes — they will build within you an unshakable passion, acceptance, understanding, and LOVE. THOU redefines my idea of living life, makes me want to fall in love again.",31/08/2018,positive,0.730974019,-1
Hows of Us,"Solid first act. Gets droopy in the middle but is held up by Kathryn Bernardo's impeccable acting. Ends on a really sweet, heartfelt note.",29/08/2018,positive,0.997116566,3
Hows of Us,"I really dislike films where the movie itself tries to force you to root for a deeply problematic relationship, and excuse selfish behavior.Other than Daniel Padilla, the film doesn't work at a fundamental level. It's that bad to me.Edit: i was far too generous the first time",31/08/2018,negative,0.891594708,-1
Hows of Us,it’s great when it wasn’t trying. but it tried too hard. first act was good though.,31/08/2018,positive,0.994039536,3
Hows of Us,"Great storyline (plot and conflict felt so real, story-wise). Bad acting (obviously scripted, so unreal). Except for Kathryn’s (lead actress). Awesome job with the tears.",31/08/2018,positive,0.88792479,3
Hows of Us,"It felt like it's a poem-you've-read-before's movie version. Though there are these cringeworthy Amsterdam scenes and romantic lines that could have been more effective if it was said in vernacular, the formidable leads were still able to hit the soft spot with their relentless charm and chemistry.",01/09/2018,positive,0.995161593,10
Hows of Us,"This is one of Molina's best films although, that's not really saying much to be honest. It's elevated by the thoughtful and strong performances of its two leads but it's ultimately let down by a script that relies too much on cheesy lines that never really feel necessary and sometimes, some scenes are just a bit longer than they should have been. Overall, it's still really entertaining and Padilla and Bernardo prove once again why they are huge stars.",01/09/2018,positive,0.997031808,-1
Hows of Us,Competent. Daniel's great. But everything else is unremarkable. And. Awful title.,02/09/2018,negative,0.856775105,-1
Hows of Us,"I'll be honest, I am not a fan of this love team. It's just not for me. To each his own.But I saw this film anyway, mostly for friendship. The intention was good, the plot was interesting and surprisingly not cliche (as is much of the mainstream Filipino films are these days, tbh), soundtrack was also nice. Just not a fan of the cast - and it's not because I'm not a fan of the couple. Even the supporting cast fell short. Tried my best to not be biased about it, but I found myself cringing a few times because of the sucky acting. Side note: Actors act, singers sing. That's how the world should work. Overall, decent film. You'll thoroughly enjoy it more if you're a Kathniel fan, I guess?",30/08/2018,positive,0.798927784,-1
Hows of Us,"Still so melodramatic and formulaic, as expected from a Star Cinema flick... BUT a whole new level of KathNiel. ...why does it always rain outside their house???",02/09/2018,positive,0.679396093,-1
Hows of Us,hindi ako prepared sa madaming iyak tangina naman,02/09/2018,negative,0.934765577,15
Hows of Us,"Has lot of good moments and an interesting story, but it feels cluttered with a lot of different ideas that don't necessarily succeed in their execution. Kathniel continues to prove they are the top love team in the country, with really convincing portrayals of their mature roles.",02/09/2018,positive,0.993565619,3
Hows of Us,Who knew Kathryn Bernardo could make me cry,03/09/2018,positive,0.873223066,-1
Hows of Us,"George’s character was somehow all of us in general. Sometimes we get tired or sometimes we feel like almost giving up but in the end we just want somebody to be there for us in that moment. To make us feel or just even tell us that everything will be okay. Primo’s character is also us in some moments of this so called life that we are in. We pursue our passion and only think of ourselves (I think, this is the majority of the millenials). But sometimes, unfortunately there will come a time that we’ll be in a crossroad and we only have to choose one path. Yourself or not yourself. They say, you are lucky if you found what you are passionate about and make a career out of it. But sometimes our stars doesn’t align in what we know we want to pursue and what we need or know to do. I consider myself lucky in my career. Not YET financially but I love what I’m doing and where I am at. My takeaway in the story is that if you love someone, fight for this person. No matter what. Sometimes like Primo, I ask myself, what if I fought for him?",03/09/2018,positive,0.967645526,-1
Hows of Us,MY KN HEART IS SHAKING,02/09/2018,positive,0.555743873,2
Hows of Us,lol don't let the same person destroy you again.,05/09/2018,negative,0.707194567,-1
