review_id,sentence_num,username,date,rating,source,sentence,sentiment,confidence,prob_negative,prob_neutral,prob_positive,sentiment_std,rating_numeric
4,2,wmurch3,2022-06-08 00:00:00.000,100.0,imdb,I liked how it started off making us think it was going to be a lifestyles of the rich and famous and slowly peeled away the facade and leaves you with the punch to the gut,positive,0.92471444606781,0.0752588063478469,2.6831843570107598e-05,0.92471444606781,positive,100.0
4,4,wmurch3,2022-06-08 00:00:00.000,100.0,imdb,This is what happens to you when you drink your own kool-aid folks,positive,0.9203062653541564,0.0796479359269142,4.58247413916979e-05,0.9203062653541564,positive,100.0
4,5,wmurch3,2022-06-08 00:00:00.000,100.0,imdb,"In a world where social media can be manipulated to create alternate realities, these historical revisionists will find it even easier to get away with murder",positive,0.7193772196769714,0.2804546654224396,0.0001682089350651,0.7193772196769714,positive,100.0
4,6,wmurch3,2022-06-08 00:00:00.000,100.0,imdb,God help us all,positive,0.9549115896224976,0.0450496114790439,3.8862643123138696e-05,0.9549115896224976,positive,100.0
5,1,dhti,2020-08-14 00:00:00.000,60.0,imdb,Very intersting despite being ruined: It is a story of how corruption enters a nation and stays there forever,positive,0.9855716228485109,0.0144136771559715,1.4655780432804022e-05,0.9855716228485109,positive,60.0
5,2,dhti,2020-08-14 00:00:00.000,60.0,imdb,The documentary is very intersting in this aspect,positive,0.9952598214149476,0.0047127860598266,2.745326855801977e-05,0.9952598214149476,positive,60.0
5,5,dhti,2020-08-14 00:00:00.000,60.0,imdb,She paints the obvious corrupt opposition as saints,positive,0.6447641849517822,0.3551227450370788,0.000113094356493,0.6447641849517822,positive,60.0
5,7,dhti,2020-08-14 00:00:00.000,60.0,imdb,"Apart from that, a very interesting documentary worth watching",positive,0.9924581050872804,0.0075188404880464,2.3093822164810263e-05,0.9924581050872804,positive,60.0
6,1,george_posadasii,2022-05-05 00:00:00.000,90.0,imdb,"""Perception is Real and the Truth is NOT"": With the Marcoses' consistent effort to rewrite history, this documentary reminds us that behind the grandeur and elaborate schemes of the Marcoses are the stories of pain and sorrows of the victims, which are not mere perception but the truth",positive,0.5071136355400085,0.4928434789180755,4.291071309125982e-05,0.5071136355400085,positive,90.0
6,2,george_posadasii,2022-05-05 00:00:00.000,90.0,imdb,"As Greenfield's style is apparent in the documentary, it did not fail to capture the depressing history of the Philippines under the Marcoses and what may be an apparent future if they were put again into position",positive,0.914861261844635,0.0851119607686996,2.6817238904186524e-05,0.914861261844635,positive,90.0
7,1,RobertN1,2025-10-04 00:00:00.000,70.0,imdb,The Kingmaker - Film Review: The Kingmaker is a documentary written and directed by Lauren Greenfield,positive,0.828077495098114,0.1718598306179046,6.272733298828825e-05,0.828077495098114,positive,70.0
7,2,RobertN1,2025-10-04 00:00:00.000,70.0,imdb,"The film follows the political career of Imelda Marcos from the start of her political career with her husband Ferdinand Marcos, the fall of their power and exhile to Hawaii, and then their resurgence after her husbands death and rise of the political career of her children - especially her son Bongbong Marcos",positive,0.9772690534591676,0.0227160062640905,1.4953069694456644e-05,0.9772690534591676,positive,70.0
7,3,RobertN1,2025-10-04 00:00:00.000,70.0,imdb,This film does a good job of contrasting the story Imelda portrays versus the reality of those under her rule,positive,0.9773818850517272,0.0225964467972517,2.1708010535803623e-05,0.9773818850517272,positive,70.0
7,4,RobertN1,2025-10-04 00:00:00.000,70.0,imdb,Imelda will say how great her husbands reign was,positive,0.99368155002594,0.006306623108685,1.1793873454735149e-05,0.99368155002594,positive,70.0
7,5,RobertN1,2025-10-04 00:00:00.000,70.0,imdb,Then you have individuals speak about the atrocities of what occurred,positive,0.5879820585250854,0.4115636944770813,0.0004542929527815,0.5879820585250854,positive,70.0
7,6,RobertN1,2025-10-04 00:00:00.000,70.0,imdb,I found the film very informative as someone who did not know about the subject matter going in,positive,0.997432291507721,0.0025295815430581,3.810877751675434e-05,0.997432291507721,positive,70.0
7,7,RobertN1,2025-10-04 00:00:00.000,70.0,imdb,I also appreciated how the film showed the current scene of the Philippines with Bongbong running for Vice-President (and who is President as I write this 6 years after the film came out),positive,0.9836485385894777,0.0163398142904043,1.1569113667064812e-05,0.9836485385894777,positive,70.0
7,8,RobertN1,2025-10-04 00:00:00.000,70.0,imdb,"Overall, I think this is a worthwhile watch to learn about the history of the Philippines political dynasty from 1965 - 1986, and then again around 2016",positive,0.994740664958954,0.0052430001087486,1.641303788346704e-05,0.994740664958954,positive,70.0
8,1,josephnueva01,2020-11-07 00:00:00.000,90.0,imdb,Uncovering the Fantasy World of the Marcoses: Brilliant documentary,positive,0.9954245686531068,0.0045509873889386,2.4490358555340208e-05,0.9954245686531068,positive,90.0
8,2,josephnueva01,2020-11-07 00:00:00.000,90.0,imdb,It shows how much you can do with money; it can turn lies to history,positive,0.5885617136955261,0.4112891852855682,0.0001490496651967,0.5885617136955261,positive,90.0
9,1,andrewpeterconnell,2020-03-02 00:00:00.000,80.0,imdb,An eye opener: Highly recommend this,positive,0.997795343399048,0.0020780700724571,0.0001266031467821,0.997795343399048,positive,80.0
9,4,andrewpeterconnell,2020-03-02 00:00:00.000,80.0,imdb,I've never paid much (read: any) attention to Filipino politics but will be following along the 2022 election with interest,positive,0.9187973737716676,0.0811752825975418,2.737373324634973e-05,0.9187973737716676,positive,80.0
10,1,PipAndSqueak,2019-12-21 00:00:00.000,80.0,imdb,Dark truths are there if your eyes are open: This is an incredibly well put together documentary,positive,0.9831438660621644,0.0168362334370613,1.9876184524036944e-05,0.9831438660621644,positive,80.0
10,2,PipAndSqueak,2019-12-21 00:00:00.000,80.0,imdb,"Imelda Marcos doesn't exactly shoot herself in the foot - she is too smart to do that, but you nonetheless get to see the realities she so flagrantly ignores whilst living in her self made fantasy world",positive,0.9045315980911256,0.0954457744956016,2.260589099023491e-05,0.9045315980911256,positive,80.0
10,3,PipAndSqueak,2019-12-21 00:00:00.000,80.0,imdb,How many billions has this power crazed matriarch squirreled away in 140 countries across the world,positive,0.9205710291862488,0.0793986693024635,3.028716855624225e-05,0.9205710291862488,positive,80.0
10,4,PipAndSqueak,2019-12-21 00:00:00.000,80.0,imdb,There are only 8 and a bit billion people on the planet and handing each one a single dollar might seem like generosity but this very much hides the manipulations of the Marcos clan,positive,0.7954013347625732,0.204571396112442,2.7324191250954755e-05,0.7954013347625732,positive,80.0
10,5,PipAndSqueak,2019-12-21 00:00:00.000,80.0,imdb,We note other world leaders seem to be in the same exclusive club as this gurning despot,positive,0.8469094038009644,0.1530561000108719,3.454309262451716e-05,0.8469094038009644,positive,80.0
10,6,PipAndSqueak,2019-12-21 00:00:00.000,80.0,imdb,Lord help us all,positive,0.9369052052497864,0.0630605146288871,3.424934038775973e-05,0.9369052052497864,positive,80.0
11,1,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Outstanding and riveting documentary: ""The Kingmaker"" (2019 release; 100 min",positive,0.9948362112045288,0.0051449914462864,1.887502548925113e-05,0.9948362112045288,positive,80.0
11,2,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,") is a documentary about the life and times of Imelda Marcos, erstwhile First Lady of the Philippines (1965-1986)",positive,0.8467544913291931,0.1532059162855148,3.961738184443675e-05,0.8467544913291931,positive,80.0
11,3,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"As the movie opens, we are in ""Manile, 2014"", and Imelda is visiting the old neighborhood (the Presidential Palace)",positive,0.9777008891105652,0.0222846772521734,1.4501587429549543e-05,0.9777008891105652,positive,80.0
11,4,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"""I miss the clout of being First Lady"", she laments, while wondering if her appearance and make-up for the interview is ok",positive,0.650908887386322,0.3490275740623474,6.349409522954375e-05,0.650908887386322,positive,80.0
11,5,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"We then go back in time, as we look at her very modest upbringing until she catches the eye of Ferdinand Marcos while in a beauty contest",positive,0.9465242624282836,0.0534351579844951,4.060000355821103e-05,0.9465242624282836,positive,80.0
11,6,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Before we know it, they marry and Marcos vies to become President of the Philippines",positive,0.9301657676696776,0.0698134079575538,2.0817424228880554e-05,0.9301657676696776,positive,80.0
11,7,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,At this point we are 10 min,positive,0.7906965017318726,0.2092107385396957,9.272980241803452e-05,0.7906965017318726,positive,80.0
11,8,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,into the documentary,positive,0.8319122791290283,0.1680445820093155,4.313134195399471e-05,0.8319122791290283,positive,80.0
11,9,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Couple of comments: this is the latest documentary from writer-director Lauren Greenfield, best known for her 2012 documentary ""The Queen of Versailles""",positive,0.9793614745140076,0.0206217132508754,1.680363857303746e-05,0.9793614745140076,positive,80.0
11,10,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Here she seemingly gets unfettered access to Imelda and her entourage, and she lets Imelda tell her side of the story, one in which of course Imelda is but a shining bright star in the darkness that is the Filipino sea of poverty",positive,0.980558454990387,0.0194237288087606,1.7748428945196792e-05,0.980558454990387,positive,80.0
11,11,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"The great thing is that Greenfield doesn't have to ""manufacture"" anything: Imelda does it for her",positive,0.9942599534988404,0.0057251299731433,1.4925059076631442e-05,0.9942599534988404,positive,80.0
11,12,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Greenfield of course give ample screen time to opposing views, including survivirs of the Martial Lawera (1972-1980), during which torturing was rampant, And oh, lest we forget: the Marcoses stole an estimated $8-10 billion (with a ""b"") while in office",positive,0.8507713675498962,0.1491748392581939,5.387261626310647e-05,0.8507713675498962,positive,80.0
11,13,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"And if all of this isn't enough, Greenfield follows the Vice Predential election campaign in 2015-16 of Bongbong Marcos (son of Imelda), which itself becomes as revelating as anyting (just watch",positive,0.97646164894104,0.023524647578597,1.3749665413342882e-05,0.97646164894104,positive,80.0
11,15,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"When confronted with issues of ""ill-gotten wealth"", Imelda simply shrugs it off (as does Bongbong)",positive,0.7615922689437866,0.2383646667003631,4.312058081268333e-05,0.7615922689437866,positive,80.0
11,18,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Bottom line: ""The Kingmaker"" is an oustanding and riveting documentar, period",positive,0.9962598085403442,0.0037108019459992,2.950419730041176e-05,0.9962598085403442,positive,80.0
11,19,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"""The Kingmaker"" premiered on Showtime in 2019, which I somehow missed, but I recently caught it on Showtime on Demand and it is available on other VOD platforms too",positive,0.9683645367622375,0.0316211991012096,1.424788115400588e-05,0.9683645367622375,positive,80.0
11,20,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"If you have any interest in ""lifestyles of the rich and famous"", or how depots fleece an entire country for decades, I'd readily suggest you check this out, and draw your own conclusion",positive,0.970734477043152,0.0292360763996839,2.935970405815169e-05,0.970734477043152,positive,80.0
12,1,simonekjansen,2020-09-06 00:00:00.000,100.0,imdb,insight in something unseen: Interesting story about something i knew nothing about,positive,0.9258505702018738,0.0741268247365951,2.265404509671498e-05,0.9258505702018738,positive,100.0
12,2,simonekjansen,2020-09-06 00:00:00.000,100.0,imdb,a political insight in a very important story of a world in unbalance,positive,0.9545202255249025,0.0454569980502128,2.2790245566284284e-05,0.9545202255249025,positive,100.0
13,1,cyankindasus,2022-08-17 00:00:00.000,100.0,imdb,I wish this would be played in schools,positive,0.953214704990387,0.0467370636761188,4.814742715097964e-05,0.953214704990387,positive,100.0
13,2,cyankindasus,2022-08-17 00:00:00.000,100.0,imdb,": You can find it in YouTube FOR FREE, this documentary was not made for malicious purposes",positive,0.9640998840332032,0.0358838625252246,1.6219113604165614e-05,0.9640998840332032,positive,100.0
13,3,cyankindasus,2022-08-17 00:00:00.000,100.0,imdb,"The Marcos family themselves tell the story, not some director who can't even do their research properly",positive,0.9006949663162231,0.0992855727672576,1.9458355382084846e-05,0.9006949663162231,positive,100.0
14,1,matachrstn,2021-10-13 00:00:00.000,90.0,imdb,Marcos Heist: One line that caught me off guard is what Bongbong's son said about his career,positive,0.7717852592468262,0.2281792163848877,3.550616747816093e-05,0.7717852592468262,positive,90.0
14,2,matachrstn,2021-10-13 00:00:00.000,90.0,imdb,"Cause you know he wanted to do Physics, Math, Biology",positive,0.9060873985290528,0.0938611179590225,5.145231625647284e-05,0.9060873985290528,positive,90.0
14,3,matachrstn,2021-10-13 00:00:00.000,90.0,imdb,"But my grandfather (the late president) is like ""There's no money in that, switch to Politics""

That explains a lot about their family",positive,0.8515272736549377,0.1484390944242477,3.3610100217629224e-05,0.8515272736549377,positive,90.0
14,4,matachrstn,2021-10-13 00:00:00.000,90.0,imdb,Precise and well-researched documentary,positive,0.9823225140571594,0.0176661945879459,1.1254345736233518e-05,0.9823225140571594,positive,90.0
15,1,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,It's not about shoes,positive,0.7598637938499451,0.2400505989789962,8.556488319300115e-05,0.7598637938499451,positive,80.0
15,2,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,: Loved The Kingmaker,positive,0.9944031238555908,0.005578726530075,1.817076736188028e-05,0.9944031238555908,positive,80.0
15,4,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,And also one of those subjects so sure of themselves that they have no problem saying things that are incriminating,positive,0.6804046034812927,0.3194888234138489,0.0001066566692315,0.6804046034812927,positive,80.0
15,5,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,Imelda reveals a lot without caring,positive,0.892973005771637,0.1070039346814155,2.313845106982626e-05,0.892973005771637,positive,80.0
15,6,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,The correlation between her and Trump are closer than you think,positive,0.912531077861786,0.0874338448047638,3.4973531001014635e-05,0.912531077861786,positive,80.0
16,2,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,"The movie/documentary is well research, balanced and no biases towards any of the personality featured",positive,0.9907953143119812,0.0091940779238939,1.0651086995494552e-05,0.9907953143119812,positive,80.0
16,3,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,Fact checking is evident towards any of the claims by Imelda that none was killed nor tortured that only good things happened during the regime,positive,0.903173327445984,0.0967899486422538,3.67252723663114e-05,0.903173327445984,positive,80.0
16,5,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,Its now 2022 and the presidential election is coming and the son's dictator is running for the highest position against the same person who beats him during the 2016 vice presidential election,positive,0.9416429400444032,0.058332584798336,2.4429584300378338e-05,0.9416429400444032,positive,80.0
16,6,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,The tide is changing this time because of the emergence of young voters gearing towards the new wave of politicians but its harder to fight for votes knowing that the machinery handling them is leaning towards the Marcoses,positive,0.816387951374054,0.1835734248161316,3.862173252855428e-05,0.816387951374054,positive,80.0
16,7,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,This movie helped me get to know what type of person Imelda and their family,positive,0.9935245513916016,0.006463966332376,1.1483323760330675e-05,0.9935245513916016,positive,80.0
16,8,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,"Their tagline Babangon Muli is not for the filipino people suffering for the effects of COVID-19, its for their family to go back to the Malacañan Palace and get back the power and clear their names from all the charges",positive,0.9562957286834716,0.0436865203082561,1.781782520993147e-05,0.9562957286834716,positive,80.0
17,1,wikiblue,2020-03-02 00:00:00.000,100.0,imdb,"Excellent Documentary: To all the people believing in somebody coming in and just giving away crumbs to make you shut up and just stop complaining, while they are living the grand life with money stolen from you and your countryman",positive,0.9946712851524352,0.0053075877949595,2.1145682694623247e-05,0.9946712851524352,positive,100.0
17,3,wikiblue,2020-03-02 00:00:00.000,100.0,imdb,You just can see how they really are,positive,0.9474757313728333,0.0524998344480991,2.441610013192985e-05,0.9474757313728333,positive,100.0
17,4,wikiblue,2020-03-02 00:00:00.000,100.0,imdb,True selves because they can't help it,positive,0.8479889631271362,0.1519487053155899,6.234041211428121e-05,0.8479889631271362,positive,100.0
18,2,serodolfo,2020-08-23 00:00:00.000,100.0,imdb,Beautiful documentary,positive,0.9939666986465454,0.0060209156945347,1.2381343367451336e-05,0.9939666986465454,positive,100.0
19,1,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,Became president to maximize wealth: Imelda said it herself,positive,0.9540055394172668,0.0459727607667446,2.174321525671985e-05,0.9540055394172668,positive,100.0
19,2,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,Marcos wanted to be president because he wanted to maximize his wealth and talent when a president supposedly gets fewer pesos than a private entity execs,positive,0.9586769938468932,0.0413050763309001,1.7974085494643077e-05,0.9586769938468932,positive,100.0
19,3,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,This documentary offers an interesting take on the Marcoses,positive,0.9528551697731018,0.0471184477210044,2.6299674573238008e-05,0.9528551697731018,positive,100.0
19,4,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,It serves as a prelude to the current political landscape in the Philippines,positive,0.911214292049408,0.0887441113591194,4.164243000559509e-05,0.911214292049408,positive,100.0
19,5,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,"It brings two contrasting narration of events but with a nice treatment where the viewer, no matter how naive, will understand who's telling the truth",positive,0.8699765801429749,0.1299559921026229,6.744940765202045e-05,0.8699765801429749,positive,100.0
19,6,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,This modern take on story telling is designed for the youtube generation,positive,0.9681656956672668,0.0318184159696102,1.586091639182996e-05,0.9681656956672668,positive,100.0
19,7,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,It quickly moves from one topic to the other so as to keep the audience attention,positive,0.8592054843902588,0.1406888663768768,0.0001056130349752,0.8592054843902588,positive,100.0
19,8,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,Didnt waste any minute,positive,0.914345681667328,0.0856106504797935,4.359418380772695e-05,0.914345681667328,positive,100.0
19,9,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,Thank you for this documentary,positive,0.9926406741142272,0.0073420535773038,1.73216758412309e-05,0.9926406741142272,positive,100.0
19,10,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,Every Filipino should watch this,positive,0.9728220105171204,0.0271606817841529,1.730435178615153e-05,0.9728220105171204,positive,100.0
20,2,tomjonespowz,2020-06-02 00:00:00.000,90.0,imdb,This is truly and eye opener,positive,0.9006630182266235,0.0992968678474426,4.004962465842255e-05,0.9006630182266235,positive,90.0
20,3,tomjonespowz,2020-06-02 00:00:00.000,90.0,imdb,I'd recommend for you to watch this,positive,0.9956821203231812,0.0042698718607425,4.793869447894394e-05,0.9956821203231812,positive,90.0
21,1,no-el,2020-03-07 00:00:00.000,80.0,imdb,Imelda shines a light,positive,0.9647291898727416,0.0352587588131427,1.2122236512368543e-05,0.9647291898727416,positive,80.0
21,2,no-el,2020-03-07 00:00:00.000,80.0,imdb,: This documents the darkest side of human nature,positive,0.6110162734985352,0.3888877630233764,9.601860074326396e-05,0.6110162734985352,positive,80.0
21,3,no-el,2020-03-07 00:00:00.000,80.0,imdb,"The Kingmaker shines a light on those who wish only wealth and power, and don't care how they get it",positive,0.8462934494018555,0.1536722779273986,3.4293178032385185e-05,0.8462934494018555,positive,80.0
21,5,no-el,2020-03-07 00:00:00.000,80.0,imdb,The correlation between her and Hillary Clinton are closer than you think,positive,0.9288702011108398,0.0711011514067649,2.8731399652315304e-05,0.9288702011108398,positive,80.0
22,1,pauliewalnuts-49356,2021-07-22 00:00:00.000,100.0,imdb,"Top directing: The great thing about this documentary is the way it switches after the first hour,from feeling sorry for the monster that is Imelda to feeling disgust",positive,0.9820797443389891,0.0178991686552763,2.1020005078753456e-05,0.9820797443389891,positive,100.0
22,2,pauliewalnuts-49356,2021-07-22 00:00:00.000,100.0,imdb,"but not only that,listening to the people who have tried to change things and their punishment thearafter trying to defend what is arguably one of the most beautiful places on earth",positive,0.9912023544311525,0.0087853679433465,1.2308606528677046e-05,0.9912023544311525,positive,100.0
23,1,rusluc,2025-12-07 00:00:00.000,100.0,ltbx,best documentary i watched in a while,positive,0.988824188709259,0.0111620565876364,1.3820133062836248e-05,0.988824188709259,positive,100.0
23,2,rusluc,2025-12-07 00:00:00.000,100.0,ltbx,"a very sharp and witty journalism, every clip is included for a reason and contributes so well to the storytelling",positive,0.9975231289863586,0.0024507597554475,2.608918111945968e-05,0.9975231289863586,positive,100.0
24,1,sabinoyb,2025-12-07 00:00:00.000,80.0,ltbx,everybody saying we shouldn’t have given Imelda any air time is 1) missing the point 2) misunderstanding the creative contextthis movie is a great glimpse into everything that’s wrong w the philippines and uses stellar cinematography to achieve that,positive,0.9590492248535156,0.0409350842237472,1.5678459021728486e-05,0.9590492248535156,positive,80.0
25,1,ligayaaaaa,2025-12-02 00:00:00.000,70.0,ltbx,Revealed a lot of controversies about the Marcoses that were never taught in History class,positive,0.7470590472221375,0.2528876066207886,5.3369327360996976e-05,0.7470590472221375,positive,70.0
26,2,yxanerev,2025-12-02 00:00:00.000,70.0,ltbx,that is basically it,positive,0.7437425851821899,0.2560059130191803,0.0002515652740839,0.7437425851821899,positive,70.0
26,4,yxanerev,2025-12-02 00:00:00.000,70.0,ltbx,stupid enough to let our ignorance lead the way to marcoses reign in leadership,positive,0.5915706753730774,0.408374547958374,5.472193515743129e-05,0.5915706753730774,positive,70.0
27,2,kathkaesque,2025-12-02 00:00:00.000,70.0,ltbx,""" - Imelda Marcos in The Kingmaker (2019)This statement right here can sum up the propaganda that the Marcoses is instiling to the people (since the 1990s), the history that they are trying to deny, distort, and dispose, and their service that was never for the Filipinos but for those who are in their exclusive class (most highlighted by Marcos' quote about public service being a chore)",positive,0.9210395216941832,0.0789375305175781,2.2937678295420483e-05,0.9210395216941832,positive,70.0
27,3,kathkaesque,2025-12-02 00:00:00.000,70.0,ltbx,"Other than the Marcoses' edifice complex, the extravaganza, and their lavish lifestyle, Imelda's quote about giving birth to the world is one of her notable [ambitious] quest in the documentary",positive,0.9837788939476012,0.0162099599838256,1.1123859621875454e-05,0.9837788939476012,positive,70.0
27,4,kathkaesque,2025-12-02 00:00:00.000,70.0,ltbx,"The tone during the segment where she [indirectly] states ""love conquers all"" while the extrajudicial killings during the Martial law as well as the contrast between the poor and the rich who uses them as ""props to display performative authenticity"" for their campaign played perfectly juxtaposed Imelda's quest",positive,0.956393539905548,0.0435835495591163,2.2887559680384584e-05,0.956393539905548,positive,70.0
27,6,kathkaesque,2025-12-02 00:00:00.000,70.0,ltbx,How can a mother treat those animals who she banished from their homeland and caged them in Calauit Islands to make a sort-like Noah's Ark paradise while she cast away those people who truly lived in the island from the start,positive,0.5456990599632263,0.4542405307292938,6.03835578658618e-05,0.5456990599632263,positive,70.0
27,9,kathkaesque,2025-12-02 00:00:00.000,70.0,ltbx,There should be a mandatory course or subject in elementary and in high school that will explain what happened in the 70s and until today,positive,0.8724337220191956,0.1275163888931274,4.987986903870478e-05,0.8724337220191956,positive,70.0
27,10,kathkaesque,2025-12-02 00:00:00.000,70.0,ltbx,And not just with a paragraph [like in modules/book] that one can overlook and skip but with the details that engaged to the essence of the terror of corruption [checked by professionals in the field of history],positive,0.9540398120880128,0.0459348745644092,2.523271177778952e-05,0.9540398120880128,positive,70.0
27,11,kathkaesque,2025-12-02 00:00:00.000,70.0,ltbx,"The people like you shall not look for the stars through the luxury that was bought with taxpayers' money but through the grounds where you stand, through the land that was invaded, freed, and invaded again by its own people, and through people like you who yearns for a tomorrow where one can exist without worrying for their basic human rights and where the government truly served what it is mandated to be",positive,0.9946942925453186,0.0052916784770786,1.3965894140710589e-05,0.9946942925453186,positive,70.0
28,1,folklorhian,2025-12-01 00:00:00.000,60.0,ltbx,"all this talk about ""mothering"" when all you are is a motherfucker",positive,0.6722879409790039,0.3276342451572418,7.785329944454134e-05,0.6722879409790039,positive,60.0
29,1,janicefaith,2025-12-01 00:00:00.000,60.0,ltbx,queen of delulu,positive,0.9005987048149109,0.0993744656443595,2.6836787583306432e-05,0.9005987048149109,positive,60.0
31,1,painapau,2022-03-20 00:00:00.000,60.0,ltbx,eat the rich #bbmsara,positive,0.9908368587493896,0.0091529805213212,1.0136487617273817e-05,0.9908368587493896,positive,60.0
