review_id,sentence_num,username,date,rating,source,sentence
2,21,gstepup,2014-12-29 00:00:00.000,50.0,imdb,"I'm not a Vice Ganda fan, and every year, his comic skills run out of steam (for me), so reluctantly watching PRAYBEYT BENJAMIN 2 only reiterated my perception of Vice Ganda movies wallowing in absurd plots, unfunny gags and thin humor"
2,22,gstepup,2014-12-29 00:00:00.000,50.0,imdb,This is perhaps part of the ramifications of appearing in a daily noontime show and having to churn out gags ad nauseum
2,23,gstepup,2014-12-29 00:00:00.000,50.0,imdb,"Sadly, the ending has the fourth surprise star appearance (of a male teen heartthrob), paving the way for a Part Three"
2,24,gstepup,2014-12-29 00:00:00.000,50.0,imdb,Not very amazing
3,1,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,"The Worst: My vote is 1 out of 10 but if there was a 0, it would be 0"
3,2,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,The Amazing Praybeyt Benjamin is an insult to the realm of cinema
3,3,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,The jokes were rarely funny and out of place
3,4,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,The shifting of moods is absolutely terrible as their attempt to go from funny to serious does not work at all
3,5,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,"Vice Ganda was overacting nearly every scene and his only asset is his hyper-speed-talking mouth, which made his performance all the more annoying"
3,6,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,Richard Yap could easily be replaced by a rock and no one would notice as his acting is stiffer that a stick
3,7,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,"The worst part of this movie is the child actor, man what a performance, no emotion was express by his face at all, no anger, sadness, happiness or whatever"
3,9,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,Just line reading
3,10,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,"Why he was nominated for some ""Best Child Actor"" award is a mystery we will never solve"
3,11,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,His performance was the worst I have ever seen in a child actor
3,12,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,Perhaps the only acting that was not as cringe-worthy was the villain's which was not even that good
3,13,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,The only character well-developed was the main character's and no one else's
3,14,opprime-52812,2015-04-07 00:00:00.000,10.0,imdb,"Overall, I would recommend burning your DVD copy of this film or permanently deleting your pirated copy of it and just watch your dog take a crap as it has the same amount of entertainment in it"
4,1,Lloydee98,2019-01-17 00:00:00.000,70.0,imdb,"OK: James Bimby Aquino's understandably bad acting aside, ('cause he's still a child) ""The Amazing Praybeyt Benjamin"" is still good"
4,2,Lloydee98,2019-01-17 00:00:00.000,70.0,imdb,It delivers laughs and touching messages though a great plot and great conclusions to the plot we got were absent
5,1,prospectus_capricornium,2014-12-25 00:00:00.000,70.0,imdb,Mindlessly Entertaining Comedy
5,2,prospectus_capricornium,2014-12-25 00:00:00.000,70.0,imdb,"All For the Laughs: 'The Amazing Praybeyt Benjamin' bears no evident effort to present something new, much less deliver something better than any of past Wenn Deramas film"
5,3,prospectus_capricornium,2014-12-25 00:00:00.000,70.0,imdb,"Deramas has heavily relied on the same old formula for years, and while he lost hold over the intellectual and high-brow comedy followers, his works never failed to dominate the mass market that easily get drawn to his mindlessly entertaining brand of comedy"
5,4,prospectus_capricornium,2014-12-25 00:00:00.000,70.0,imdb,"In 'The Amazing Praybeyt Benjamin', his magic once again works effortlessly"
5,5,prospectus_capricornium,2014-12-25 00:00:00.000,70.0,imdb,His partnership with Vice Ganda proves to be an unmistakable key ingredient to his success
5,6,prospectus_capricornium,2014-12-25 00:00:00.000,70.0,imdb,"Here, Vice Ganda is joined by Alex Gonzaga, Richard Yap and Bimby Yap"
5,7,prospectus_capricornium,2014-12-25 00:00:00.000,70.0,imdb,"Alex Gonzaga proves to be a reliable comic support, while Richard Yap provides mostly the 'kilig' element in the movie"
5,8,prospectus_capricornium,2014-12-25 00:00:00.000,70.0,imdb,"Storywise, there is nothing much to see, at its heart is still Benjamin, now consumed by fame and pride, and from there the film attempts to deliver lessons on humility and family"
5,9,prospectus_capricornium,2014-12-25 00:00:00.000,70.0,imdb,"Ultimately, though, its the endless punchlines, spoofs and unexpected cameos, that make this film a worthwhile holiday experience"
6,1,rizzmoviejam,2025-12-09 00:00:00.000,100.0,ltbx,MMFF 2014: (1/8)a nostalgic movie for me
6,2,rizzmoviejam,2025-12-09 00:00:00.000,100.0,ltbx,"nung bata ako bumili si mama ng CD and this is the movie, that time siguro alam niya na na gay ako and I want to watch this movie talaga, however, 'di ko sinasabi kasi magagalit sa akin yung papa ko, then I think 1st or 2nd week ng january, sabi ni mama may surprise daw siya sakin, then pinakita niya sakin yung CD ng movie na ito, grabe yung tuwa ko talaga that time just because of this movie"
6,3,rizzmoviejam,2025-12-09 00:00:00.000,100.0,ltbx,"anyways, if I will review this movie, for me talagang mas maganda yung unang film, the story is interesting, isa talaga ito sa mg movie na nagsasabing gays are strong and resilient—nag-focus siya sa comedy pero if we look at it, sobrang daming pinagdaanan ni benjamin para patunayan ulit yung sarili niya, mas mabigat lang talaga yung naunang movie for me, and mas nakakatawa rin"
6,4,rizzmoviejam,2025-12-09 00:00:00.000,100.0,ltbx,"the casttt, kaya gusto ko rin itong mapanood before kasi nandito si sir chief HAHAHA"
7,1,jitsukki,2025-11-29 00:00:00.000,100.0,ltbx,rip vice ganda's umbrella
7,2,jitsukki,2025-11-29 00:00:00.000,100.0,ltbx,you would've been useful in baguio
8,1,cheeyyzza,2025-11-27 00:00:00.000,100.0,ltbx,binge watching filo films at the moment
9,1,pampalubagloob,2025-11-18 07:23:57.309,,ltbx,fave scene ko talaga yung plants vs zombies sa umpisa
10,1,erikaindahawz,2025-11-17 00:00:00.000,80.0,ltbx,pwedeng basehan ng zeitgeist of that era ang bawat vice ganda film
10,2,erikaindahawz,2025-11-17 00:00:00.000,80.0,ltbx,"sa film na to, ang sikat ay be careful with my heart kaya si richard yap ang kasamang lead tapos tawang-tawa pa ang pinas kay alex gonzaga kaya kasama rin siya lol"
11,1,kaw6ru,2025-11-03 00:00:00.000,,ltbx,pre-board exam movienet aigoo gusto lang nila ng laf
12,1,holyribs,2025-10-25 00:00:00.000,100.0,ltbx,napanood ko na dati tapos nakalimutan ko na nangyari pero napanood ko ulit kasi favorite na pinapalabas sa tv ng mga bus
13,1,keziahzee,2025-11-14 11:50:30.558,100.0,ltbx,serious situation instantly turns into unserious one with his jokes
14,1,tenderful,2025-11-14 00:00:00.000,,ltbx,sobrang locked in ng mga kasama kong pasahero sa bus watching this sa tv HAHAHA
15,1,johndoe12,2025-11-12 00:00:00.000,100.0,ltbx,this was so unserious and bad  ugh they don’t make filipino films like this anymore
16,1,friskaaa,2025-11-10 00:00:00.000,100.0,ltbx,"""ito yung may bomba"" - Deim""gusto ko pa rin ng barbie"" - Tine"
17,1,cmbynfred,2025-11-10 11:38:38.419,40.0,ltbx,ANG POGI NI RICHARD YAP BWAHAHAHAHAHA
18,1,eddnfilms,2025-11-07 00:00:00.000,100.0,ltbx,This is another classic Vice Ganda movie
18,2,eddnfilms,2025-11-07 00:00:00.000,100.0,ltbx,"With Vice Ganda’s witty jokes, perfect timing of comedy, and heartwarming moments, it was a wonderful ride of everything in between"
18,3,eddnfilms,2025-11-07 00:00:00.000,100.0,ltbx,The film also showed realizations and lessons that the characters learned
18,4,eddnfilms,2025-11-07 00:00:00.000,100.0,ltbx,"The actors played their roles well, adding colorful personalities in the film"
19,1,osaimu,2025-11-03 00:00:00.000,,ltbx,kainis ang lt bahahhahah
20,1,worldimplode,2025-11-01 00:00:00.000,40.0,ltbx,i feel everyone needs to watch a stupid as hell arguably objectively bad movie every once in a while and have fun with it
20,2,worldimplode,2025-11-01 00:00:00.000,40.0,ltbx,This was my every once in a while dose of just that
22,1,warmmurmur,2025-11-01 00:00:00.000,100.0,ltbx,PUSH MO YAN TE
23,1,f3d3ral,2025-10-31 00:00:00.000,100.0,ltbx,boring ending
23,2,f3d3ral,2025-10-31 00:00:00.000,100.0,ltbx,pero lame din yung comedy pero natatawa parin ako
24,1,sorbssss,2025-10-20 00:00:00.000,100.0,ltbx,First Filipino movie and pretty excellent
24,2,sorbssss,2025-10-20 00:00:00.000,100.0,ltbx,Too much cholesterol for me
25,1,simonlikesyou,2025-10-16 00:00:00.000,80.0,ltbx,Part 1 was better
25,2,simonlikesyou,2025-10-16 00:00:00.000,80.0,ltbx,The jokes here in part 2 kay forced na
26,1,billyregala,2025-10-16 11:55:06.237,40.0,ltbx,This is more of a cash generating event than a movie to me
26,2,billyregala,2025-10-16 11:55:06.237,40.0,ltbx,I am sorry but this just did not make sense to do or even watch anymore
26,3,billyregala,2025-10-16 11:55:06.237,40.0,ltbx,There were some funny gags but truly unnecessary
27,1,edcelgonzales,2015-11-05 00:00:00.000,80.0,ltbx,"Underneath the sequel chaos, the film has a sweet, direct message about chosen family and defining your own heroism"
28,1,ahnriaa,2025-10-15 00:00:00.000,,ltbx,no ai can replace this brainrot hahahahahahhahaedit: SI DAVID LICAUCO
29,1,maiskonyelo,2025-10-14 00:00:00.000,100.0,ltbx,"you definitely need a certain amount of pinoy tv-time* (in today’s words, screentime & brainrot) to understand the numerous references and it makes it 100% times funnier when you get it but the first movie was just tewwww good"
30,1,oddeyecirclee,2025-10-07 00:00:00.000,60.0,ltbx,Holy buttcheeks
31,1,gemariahl,2025-09-29 06:29:56.199,80.0,ltbx,This was supposed to be a comedy but ended up being pure nonsense
31,2,gemariahl,2025-09-29 06:29:56.199,80.0,ltbx,"The jokes were forced, the story was ridiculous, and it was exhausting to watch"
31,3,gemariahl,2025-09-29 06:29:56.199,80.0,ltbx,Easily one of Vice Ganda’s weakest
32,1,chunminxxx,2025-09-22 00:00:00.000,100.0,ltbx,ok lang funny parin
33,1,hksn_ll,2014-12-25 00:00:00.000,100.0,ltbx,first cinema experience
34,1,reiaiaiaiaia,2025-09-19 00:00:00.000,100.0,ltbx,Minsan napapaisip mama ko kung bading ako kzi ang hilig ko manood ng movies ni vice
35,1,ghail,2025-09-05 00:00:00.000,80.0,ltbx,ang pogi mo sir chief
36,1,elzdnse,2025-09-01 00:00:00.000,,ltbx,cinephile ka ba talaga kung di mo comfort movie to
37,1,lo0rem,2025-08-28 00:00:00.000,,ltbx,push mue yurn
39,1,persephone21,2025-08-25 00:00:00.000,100.0,ltbx,the amount of tiktok memes this film has
40,1,weicu,2025-08-21 00:00:00.000,80.0,ltbx,lahat ng pambahay fits ni bimby ay outfit inspo ko as a 19 yo andrgynous girlboysir chief na naka sleeveless 10/10
41,1,lieberhers,2025-08-19 00:00:00.000,40.0,ltbx,para lang akong tinarantado HAHAHAHA enjoyed this way more than i expected parang school project na may budget at tropa yung prof
42,1,brie_pov,2025-08-09 00:00:00.000,100.0,ltbx,ang borap talaga ni richard yap lalo na nung nag white sando nalang sha hahahahahahaahwh TITIKMANNNNNNN
43,2,ehshsjaja,2025-07-28 00:00:00.000,100.0,ltbx,"Chief, what’re you doing here"
44,1,jusiopao,2014-11-29 00:00:00.000,100.0,ltbx,Not as enticing as the first one
44,2,jusiopao,2014-11-29 00:00:00.000,100.0,ltbx,The film lost it's essence and just became a cash grab for the title
45,1,cielocute,2025-07-18 00:00:00.000,100.0,ltbx,hahaah mga batang 2000s lng nakakagests
47,1,dndrhi,2024-07-29 00:00:00.000,100.0,ltbx,kainis ang LT hahahahah
48,1,iovemiller,2025-07-24 00:00:00.000,100.0,ltbx,tangina ang gwapo mo Richard Yap
49,1,daniduchie,2025-07-22 00:00:00.000,100.0,ltbx,Still funny and the nostalgia back when i was a kid i miss it so much
50,1,thorofficial,2025-07-15 00:00:00.000,80.0,ltbx,hindi ko rin alam bakit pinanood namin itong sequel
51,4,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,Mas interesting yung story nung first movie
51,5,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,Umikot lang talaga yung kwento sa pagconvinced kay Bimbee about bombs
51,6,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,Wala masyadong naglaland na jokes
51,7,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,Ang gulo rin minsan ng transition
51,8,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,May mga eksena na biglang magiiba and walang context sa previous na eksena
51,9,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,"Yung ending, bakit ganon"
51,10,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,Ginawang video games yung paglalaban
51,11,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,Out of context din na naging just dance yung pagpigil ng pagsabog ng bomba
51,12,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,Wala masyadong character development
51,13,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,Narealized ni Benjie pagkakamali then okay na ulit lahat
51,14,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,"Tsaka yung opening, ang random ng plants vs"
51,16,fordaart,2023-01-04 00:00:00.000,60.0,ltbx,Nagstick na lang sana sa paggamit nung mga weapons
52,1,maximuswhut,2024-12-28 00:00:00.000,40.0,ltbx,The ultimate definition of a sequel we never needed
53,1,lucillelured,2025-07-16 00:00:00.000,100.0,ltbx,the fan shooting sparks is kinda a vibe
53,2,lucillelured,2025-07-16 00:00:00.000,100.0,ltbx,i need that
54,1,inilikhasatala,2025-07-15 16:48:20.288,100.0,ltbx,i love d ending scene
55,1,st4rlin,2025-07-14 00:00:00.000,100.0,ltbx,my childhood comfort film
56,1,maveytots,2025-07-14 00:00:00.000,40.0,ltbx,"The story here is more absurd than the last one, and this sequel contains too many onscreen advertisements"
57,1,peachskies,2025-07-13 00:00:00.000,,ltbx,gets na gets ko na ‘yung mga nanay na bet si richard yap
58,1,_carlllll_,2025-07-11 00:00:00.000,40.0,ltbx,bat may sequel pa kasi
59,1,destj_13,2014-12-25 00:00:00.000,100.0,ltbx,didn't have the same spark as the first one
59,2,destj_13,2014-12-25 00:00:00.000,100.0,ltbx,sana mas may exposure din yung friends ni benj here
59,3,destj_13,2014-12-25 00:00:00.000,100.0,ltbx,"nonetheless, still enjoyable"
60,1,jagmnn_,2025-07-03 00:00:00.000,40.0,ltbx,kaloka ang panget  over pa sa sound effects
61,1,aerikudesu,2025-06-30 00:00:00.000,100.0,ltbx,"WHERE’S THE BOMB, BIMB"
62,1,edcelgonzales,2015-05-18 00:00:00.000,80.0,ltbx,The Amazing Praybeyt Benjamin makes the first movie look like a documentary
63,1,kannesfilm,2025-06-26 00:00:00.000,100.0,ltbx,push mo yan teh
64,1,burateater,2025-06-22 00:00:00.000,40.0,ltbx,Vice ganda kantot sir chief
65,1,edelinze,2025-06-16 00:00:00.000,100.0,ltbx,the plants vs zombies caught me off guard
65,2,edelinze,2025-06-16 00:00:00.000,100.0,ltbx,also anything w vice ganda is peak comedy
66,1,bngis,2025-06-08 00:00:00.000,100.0,ltbx,Bomb panes
67,1,rxfff,2025-06-04 00:00:00.000,100.0,ltbx,sarap sapakin ni bimby dito
68,1,oorren,2025-06-02 00:00:00.000,,ltbx,push mo yan te eh eh eh eh eh
69,1,ameugette0,2025-06-02 00:00:00.000,80.0,ltbx,my favorite sci-fi movie
70,1,bajents,2025-05-31 00:00:00.000,100.0,ltbx,nakuha ko talaga humor ko kay yaya gundina
71,1,yeogioceanview,2025-05-27 00:00:00.000,40.0,ltbx,invite all famous celebrities and make a shit movie
72,1,doodadae7788,2025-05-22 00:00:00.000,80.0,ltbx,Plants v Zombies gave it the two stars
73,1,marylsl,2025-05-22 00:00:00.000,100.0,ltbx,idgaf this was my comfort movie
74,1,jellybeanxz,2025-05-22 00:00:00.000,40.0,ltbx,NAKAKAINIS HAHAHAHHAHAHHAHHAHAHA
75,1,emnueloo,2025-05-18 00:00:00.000,100.0,ltbx,rewatched it kasi wala lang HAHAHAHAHAH still one of vice’s best work BENTA SAKIN
76,1,ilivefororchids,2025-05-18 13:29:13.864,100.0,ltbx,isa sa ogs ko
76,2,ilivefororchids,2025-05-18 13:29:13.864,100.0,ltbx,unkabogable nga talaga si meme vice
76,3,ilivefororchids,2025-05-18 13:29:13.864,100.0,ltbx,bat ang randomly funny ni bimby dito
77,1,curiouscatx,2025-05-14 00:00:00.000,100.0,ltbx,“bakla ako pero di ako bakla lang
77,2,curiouscatx,2025-05-14 00:00:00.000,100.0,ltbx,”did she stutter
78,2,ahroncllyflmd,2019-05-02 00:00:00.000,100.0,ltbx,unknowntarget market
78,3,ahroncllyflmd,2019-05-02 00:00:00.000,100.0,ltbx,"7-year-olds and stressed tito-tita energyalso, vice ganda running in heels while shouting ‘boom panes’ is national cinema"
79,1,nikamuhl,2025-05-05 00:00:00.000,80.0,ltbx,ewan ko sayo nak
80,1,praetoraldy,2025-05-02 00:00:00.000,80.0,ltbx,it's bad but good
81,1,vividream,2025-04-18 00:00:00.000,100.0,ltbx,corny movies
82,1,ramborat,2014-12-25 00:00:00.000,60.0,ltbx,funny dati pero looking back ang korni ni alex g at sir chief lels fav part: plants vs zombies
83,1,cineiya,2025-04-06 00:00:00.000,80.0,ltbx,nagtiklop ako ng damit
84,1,moshihanju,2025-03-26 00:00:00.000,100.0,ltbx,bakit ang hilig niyo maglagay ng actors na di magaling umacting
85,1,ra11nview,2014-12-25 00:00:00.000,80.0,ltbx,"It feels a bit underwhelming, especially when considering that it is a sequel to The Unkabogable Praybet Benjamin (2011) which stands to be comparably better by at least a hundredfold"
86,1,eli_wntryngs,2025-03-08 00:00:00.000,80.0,ltbx,bestfriend kept on laughing at this but im too distracted with the sound effects to gaf rn
87,1,ariannedaphne,2025-03-08 00:00:00.000,100.0,ltbx,On another episode of: kypifam introduces ari to filipino media this is purely based on how hard i was laughing my ass off like 95% of the movie… thats it
88,1,tofuerz,2025-03-04 00:00:00.000,40.0,ltbx,pinanood sa tv e (1)
89,1,blackpink,2025-03-02 00:00:00.000,100.0,ltbx,*goat noises
90,1,moopoint,2025-02-27 00:00:00.000,100.0,ltbx,weird bomb but ok
91,1,vgswift,2025-02-23 00:00:00.000,100.0,ltbx,i miss my mag-asawa
92,1,eirikiaso,2025-02-21 00:00:00.000,,ltbx,i love witty movies so much
93,1,domherndz,2015-05-21 00:00:00.000,100.0,ltbx,SHOULD HAVE BEEN NOMINATED FOR BEST INTERNATIONAL FEATURE ON THE ACADEMY AWARDS RAHHHHH
94,1,yagamisdiary,2025-02-18 00:00:00.000,100.0,ltbx,peak cinema is vice ganda and a group of soldiers doing a rip off plants vs zombies battle
95,1,vida888,2025-02-15 00:00:00.000,60.0,ltbx,the way this started as a zombie movie and ended with a random dance number and a james reid cameo
97,1,xkxmxllx,2025-02-05 05:24:50.984,100.0,ltbx,cute ni bimb peor cringe na naman yung sayaw sa ending lol
98,1,dainielle,2025-02-03 00:00:00.000,80.0,ltbx,parang panaginip sa dami ng nangyayari also canon event talaga ng mga bading maging api to heroic figure to mayabang i fear
