movie_name,review_id,sentence_num,username,date,rating,source,sentence
The Kingmaker,10,4,PipAndSqueak,2019-12-21 00:00:00.000,80.0,imdb,There are only 8 and a bit billion people on the planet and handing each one a single dollar might seem like generosity but this very much hides the manipulations of the Marcos clan
The Kingmaker,10,5,PipAndSqueak,2019-12-21 00:00:00.000,80.0,imdb,We note other world leaders seem to be in the same exclusive club as this gurning despot
The Kingmaker,10,6,PipAndSqueak,2019-12-21 00:00:00.000,80.0,imdb,Lord help us all
The Kingmaker,11,1,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Outstanding and riveting documentary: ""The Kingmaker"" (2019 release; 100 min"
The Kingmaker,11,2,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,") is a documentary about the life and times of Imelda Marcos, erstwhile First Lady of the Philippines (1965-1986)"
The Kingmaker,11,3,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"As the movie opens, we are in ""Manile, 2014"", and Imelda is visiting the old neighborhood (the Presidential Palace)"
The Kingmaker,11,4,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"""I miss the clout of being First Lady"", she laments, while wondering if her appearance and make-up for the interview is ok"
The Kingmaker,11,5,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"We then go back in time, as we look at her very modest upbringing until she catches the eye of Ferdinand Marcos while in a beauty contest"
The Kingmaker,11,6,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Before we know it, they marry and Marcos vies to become President of the Philippines"
The Kingmaker,11,7,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,At this point we are 10 min
The Kingmaker,11,8,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,into the documentary
The Kingmaker,11,9,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Couple of comments: this is the latest documentary from writer-director Lauren Greenfield, best known for her 2012 documentary ""The Queen of Versailles"""
The Kingmaker,11,10,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Here she seemingly gets unfettered access to Imelda and her entourage, and she lets Imelda tell her side of the story, one in which of course Imelda is but a shining bright star in the darkness that is the Filipino sea of poverty"
The Kingmaker,11,11,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"The great thing is that Greenfield doesn't have to ""manufacture"" anything: Imelda does it for her"
The Kingmaker,11,12,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Greenfield of course give ample screen time to opposing views, including survivirs of the Martial Lawera (1972-1980), during which torturing was rampant, And oh, lest we forget: the Marcoses stole an estimated $8-10 billion (with a ""b"") while in office"
The Kingmaker,11,13,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"And if all of this isn't enough, Greenfield follows the Vice Predential election campaign in 2015-16 of Bongbong Marcos (son of Imelda), which itself becomes as revelating as anyting (just watch"
The Kingmaker,11,15,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"When confronted with issues of ""ill-gotten wealth"", Imelda simply shrugs it off (as does Bongbong)"
The Kingmaker,11,16,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"""Perception is real, and the truth is not"", she states as a matter of fact"
The Kingmaker,11,17,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Hmmm, where have we heard this elsewhere in recent times"
The Kingmaker,11,18,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"Bottom line: ""The Kingmaker"" is an oustanding and riveting documentar, period"
The Kingmaker,11,19,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"""The Kingmaker"" premiered on Showtime in 2019, which I somehow missed, but I recently caught it on Showtime on Demand and it is available on other VOD platforms too"
The Kingmaker,11,20,paul-allaer,2021-01-01 00:00:00.000,80.0,imdb,"If you have any interest in ""lifestyles of the rich and famous"", or how depots fleece an entire country for decades, I'd readily suggest you check this out, and draw your own conclusion"
The Kingmaker,12,1,simonekjansen,2020-09-06 00:00:00.000,100.0,imdb,insight in something unseen: Interesting story about something i knew nothing about
The Kingmaker,12,2,simonekjansen,2020-09-06 00:00:00.000,100.0,imdb,a political insight in a very important story of a world in unbalance
The Kingmaker,13,1,cyankindasus,2022-08-17 00:00:00.000,100.0,imdb,I wish this would be played in schools
The Kingmaker,13,2,cyankindasus,2022-08-17 00:00:00.000,100.0,imdb,": You can find it in YouTube FOR FREE, this documentary was not made for malicious purposes"
The Kingmaker,13,3,cyankindasus,2022-08-17 00:00:00.000,100.0,imdb,"The Marcos family themselves tell the story, not some director who can't even do their research properly"
The Kingmaker,14,1,matachrstn,2021-10-13 00:00:00.000,90.0,imdb,Marcos Heist: One line that caught me off guard is what Bongbong's son said about his career
The Kingmaker,14,2,matachrstn,2021-10-13 00:00:00.000,90.0,imdb,"Cause you know he wanted to do Physics, Math, Biology"
The Kingmaker,14,3,matachrstn,2021-10-13 00:00:00.000,90.0,imdb,"But my grandfather (the late president) is like ""There's no money in that, switch to Politics""

That explains a lot about their family"
The Kingmaker,14,4,matachrstn,2021-10-13 00:00:00.000,90.0,imdb,Precise and well-researched documentary
The Kingmaker,15,1,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,It's not about shoes
The Kingmaker,15,2,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,: Loved The Kingmaker
The Kingmaker,15,3,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,One of those docs that start out one way and slowly reveal another darker side
The Kingmaker,15,4,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,And also one of those subjects so sure of themselves that they have no problem saying things that are incriminating
The Kingmaker,15,5,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,Imelda reveals a lot without caring
The Kingmaker,15,6,sfcrab,2019-12-12 00:00:00.000,80.0,imdb,The correlation between her and Trump are closer than you think
The Kingmaker,16,1,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,"It's not a surprise that the marcoses is paving the way for their return to power: This movie's purpose is to reclaim the narrative that the Martial Law is the ""Golden Age"" of the Philippine politics but it sure as hell backfire to them"
The Kingmaker,16,2,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,"The movie/documentary is well research, balanced and no biases towards any of the personality featured"
The Kingmaker,16,3,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,Fact checking is evident towards any of the claims by Imelda that none was killed nor tortured that only good things happened during the regime
The Kingmaker,16,4,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,"Personally, growing up I love reading especially history about Philippines so its not a surprise to me that the Marcos regime is bad but this information is inaccessible to everyone unless you specifically look for it and the gov't provided textbooks is riddled with wrong information"
The Kingmaker,16,5,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,Its now 2022 and the presidential election is coming and the son's dictator is running for the highest position against the same person who beats him during the 2016 vice presidential election
The Kingmaker,16,6,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,The tide is changing this time because of the emergence of young voters gearing towards the new wave of politicians but its harder to fight for votes knowing that the machinery handling them is leaning towards the Marcoses
The Kingmaker,16,7,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,This movie helped me get to know what type of person Imelda and their family
The Kingmaker,16,8,jihoonpark-58947,2022-03-13 00:00:00.000,80.0,imdb,"Their tagline Babangon Muli is not for the filipino people suffering for the effects of COVID-19, its for their family to go back to the Malacañan Palace and get back the power and clear their names from all the charges"
The Kingmaker,17,1,wikiblue,2020-03-02 00:00:00.000,100.0,imdb,"Excellent Documentary: To all the people believing in somebody coming in and just giving away crumbs to make you shut up and just stop complaining, while they are living the grand life with money stolen from you and your countryman"
The Kingmaker,17,2,wikiblue,2020-03-02 00:00:00.000,100.0,imdb,this documentary is a pearl
The Kingmaker,17,3,wikiblue,2020-03-02 00:00:00.000,100.0,imdb,You just can see how they really are
The Kingmaker,17,4,wikiblue,2020-03-02 00:00:00.000,100.0,imdb,True selves because they can't help it
The Kingmaker,18,1,serodolfo,2020-08-23 00:00:00.000,100.0,imdb,Marcos Regime the darkest in Philippines history: My opinion: The Marcoses siphoned and plundered the country's fund and Imelda is convicted with graft and corruption but she wasn't jailed because sadly that's how the justice system works for the powerful
The Kingmaker,18,2,serodolfo,2020-08-23 00:00:00.000,100.0,imdb,Beautiful documentary
The Kingmaker,19,1,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,Became president to maximize wealth: Imelda said it herself
The Kingmaker,19,2,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,Marcos wanted to be president because he wanted to maximize his wealth and talent when a president supposedly gets fewer pesos than a private entity execs
The Kingmaker,19,3,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,This documentary offers an interesting take on the Marcoses
The Kingmaker,19,4,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,It serves as a prelude to the current political landscape in the Philippines
The Kingmaker,19,5,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,"It brings two contrasting narration of events but with a nice treatment where the viewer, no matter how naive, will understand who's telling the truth"
The Kingmaker,19,6,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,This modern take on story telling is designed for the youtube generation
The Kingmaker,19,7,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,It quickly moves from one topic to the other so as to keep the audience attention
The Kingmaker,19,8,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,Didnt waste any minute
The Kingmaker,19,9,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,Thank you for this documentary
The Kingmaker,19,10,jladimayuga,2020-04-09 00:00:00.000,100.0,imdb,Every Filipino should watch this
The Kingmaker,20,1,tomjonespowz,2020-06-02 00:00:00.000,90.0,imdb,Corruption Unraveled: The Marcos regime is one of the most corrupt in the history of Philippine politics
The Kingmaker,20,2,tomjonespowz,2020-06-02 00:00:00.000,90.0,imdb,This is truly and eye opener
The Kingmaker,20,3,tomjonespowz,2020-06-02 00:00:00.000,90.0,imdb,I'd recommend for you to watch this
The Kingmaker,21,1,no-el,2020-03-07 00:00:00.000,80.0,imdb,Imelda shines a light
The Kingmaker,21,2,no-el,2020-03-07 00:00:00.000,80.0,imdb,: This documents the darkest side of human nature
The Kingmaker,21,3,no-el,2020-03-07 00:00:00.000,80.0,imdb,"The Kingmaker shines a light on those who wish only wealth and power, and don't care how they get it"
The Kingmaker,21,4,no-el,2020-03-07 00:00:00.000,80.0,imdb,"These narcissists are totally out of touch with reality, the ends totally justifies the means"
The Kingmaker,21,5,no-el,2020-03-07 00:00:00.000,80.0,imdb,The correlation between her and Hillary Clinton are closer than you think
The Kingmaker,22,1,pauliewalnuts-49356,2021-07-22 00:00:00.000,100.0,imdb,"Top directing: The great thing about this documentary is the way it switches after the first hour,from feeling sorry for the monster that is Imelda to feeling disgust"
The Kingmaker,22,2,pauliewalnuts-49356,2021-07-22 00:00:00.000,100.0,imdb,"but not only that,listening to the people who have tried to change things and their punishment thearafter trying to defend what is arguably one of the most beautiful places on earth"
The Kingmaker,23,1,rusluc,2025-12-07 00:00:00.000,100.0,ltbx,best documentary i watched in a while
The Kingmaker,23,2,rusluc,2025-12-07 00:00:00.000,100.0,ltbx,"a very sharp and witty journalism, every clip is included for a reason and contributes so well to the storytelling"
The Kingmaker,24,1,sabinoyb,2025-12-07 00:00:00.000,100.0,ltbx,everybody saying we shouldn’t have given Imelda any air time is 1) missing the point 2) misunderstanding the creative contextthis movie is a great glimpse into everything that’s wrong w the philippines and uses stellar cinematography to achieve that
The Kingmaker,25,1,ligayaaaaa,2025-12-02 00:00:00.000,100.0,ltbx,Revealed a lot of controversies about the Marcoses that were never taught in History class
The Kingmaker,25,2,ligayaaaaa,2025-12-02 00:00:00.000,100.0,ltbx,It is infuriating that we let this family =erase their atrocities of the past
The Kingmaker,26,1,yxanerev,2025-12-02 00:00:00.000,100.0,ltbx,the filipinos are stupid
The Kingmaker,26,2,yxanerev,2025-12-02 00:00:00.000,100.0,ltbx,that is basically it
The Kingmaker,26,3,yxanerev,2025-12-02 00:00:00.000,100.0,ltbx,we are stupid
The Kingmaker,26,4,yxanerev,2025-12-02 00:00:00.000,100.0,ltbx,stupid enough to let our ignorance lead the way to marcoses reign in leadership
The Kingmaker,26,5,yxanerev,2025-12-02 00:00:00.000,100.0,ltbx,"the way our own people fought this stupidity, just for it to come back is literally a hard shit bomb dropping over us"
The Kingmaker,27,1,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,"""Perception is real, the truth is not"
The Kingmaker,27,2,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,""" - Imelda Marcos in The Kingmaker (2019)This statement right here can sum up the propaganda that the Marcoses is instiling to the people (since the 1990s), the history that they are trying to deny, distort, and dispose, and their service that was never for the Filipinos but for those who are in their exclusive class (most highlighted by Marcos' quote about public service being a chore)"
The Kingmaker,27,3,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,"Other than the Marcoses' edifice complex, the extravaganza, and their lavish lifestyle, Imelda's quote about giving birth to the world is one of her notable [ambitious] quest in the documentary"
The Kingmaker,27,4,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,"The tone during the segment where she [indirectly] states ""love conquers all"" while the extrajudicial killings during the Martial law as well as the contrast between the poor and the rich who uses them as ""props to display performative authenticity"" for their campaign played perfectly juxtaposed Imelda's quest"
The Kingmaker,27,5,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,How can you call someone a mother who thinks that hurting one is a form of love
The Kingmaker,27,6,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,How can a mother treat those animals who she banished from their homeland and caged them in Calauit Islands to make a sort-like Noah's Ark paradise while she cast away those people who truly lived in the island from the start
The Kingmaker,27,7,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,How can be a supposedly loving mother be so cruel
The Kingmaker,27,8,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,"Until today, the historical revisionism, distortion, denialism, and misinformation ran rampant"
The Kingmaker,27,9,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,There should be a mandatory course or subject in elementary and in high school that will explain what happened in the 70s and until today
The Kingmaker,27,10,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,And not just with a paragraph [like in modules/book] that one can overlook and skip but with the details that engaged to the essence of the terror of corruption [checked by professionals in the field of history]
The Kingmaker,27,11,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,"The people like you shall not look for the stars through the luxury that was bought with taxpayers' money but through the grounds where you stand, through the land that was invaded, freed, and invaded again by its own people, and through people like you who yearns for a tomorrow where one can exist without worrying for their basic human rights and where the government truly served what it is mandated to be"
The Kingmaker,27,12,kathkaesque,2025-12-02 00:00:00.000,100.0,ltbx,"But before you can look above the stars, you must open your eyes with the real truth initially below your radar"
The Kingmaker,28,1,folklorhian,2025-12-01 00:00:00.000,100.0,ltbx,"all this talk about ""mothering"" when all you are is a motherfucker"
The Kingmaker,29,1,janicefaith,2025-12-01 00:00:00.000,100.0,ltbx,queen of delulu
The Kingmaker,30,1,panics,2025-11-29 00:00:00.000,100.0,ltbx,"(Random rewatch di ko rin lam baket)""Can I ask for another ballot"
The Kingmaker,30,2,panics,2025-11-29 00:00:00.000,100.0,ltbx,"I messed up  I shaded two presidents ""Obob""We don't know what to do, actually"
The Kingmaker,30,3,panics,2025-11-29 00:00:00.000,100.0,ltbx,"You can't run to the police, it's the police that's doing it""FUCK THE POLICE THRU AND THRU kahit kamaganak pa kita""Since Duterte cannot govern democratically, he has to create an enemy to justify the use of force""Garapon ka nang uuwi sa Pinas pakyu"
The Kingmaker,31,1,painapau,2022-03-20 00:00:00.000,100.0,ltbx,eat the rich #bbmsara
The Kingmaker,32,1,uhlexxi,2025-11-24 00:00:00.000,,ltbx,for thesiss purposes
The Kingmaker,33,1,ishyfilm,2025-11-22 00:00:00.000,100.0,ltbx,tangina talaga
The Kingmaker,34,1,yawi1000,2019-11-17 00:00:00.000,100.0,ltbx,"It’s easy to write about this film, and also extremely difficult"
The Kingmaker,34,2,yawi1000,2019-11-17 00:00:00.000,100.0,ltbx,"Personally, I’d rather talk about the difficult part"
The Kingmaker,34,3,yawi1000,2019-11-17 00:00:00.000,100.0,ltbx,"Writing an “easy” review simply means pointing out how the resurgence of authoritarian legacies is happening everywhere, and how films like this serve as warnings to the public"
The Kingmaker,34,4,yawi1000,2019-11-17 00:00:00.000,100.0,ltbx,That’s a straightforward approach
The Kingmaker,34,5,yawi1000,2019-11-17 00:00:00.000,100.0,ltbx,"But I can’t shake the feeling that if we rely solely on films to revive fear of past atrocities, the effect may actually backfire"
The Kingmaker,34,6,yawi1000,2019-11-17 00:00:00.000,100.0,ltbx,Throwing all the past horrors…
The Kingmaker,35,1,shumai1,2025-11-19 00:00:00.000,100.0,ltbx,"never again, never forget"
The Kingmaker,36,1,andulanadelrey,2025-11-19 00:00:00.000,100.0,ltbx,"“It’s difficult and it’s also scary — in the sense that if these people are brought to power again, there’s a very big chance that the sins of the past will be committed again in the future"
The Kingmaker,36,2,andulanadelrey,2025-11-19 00:00:00.000,100.0,ltbx,"” And since then, the Filipinos have yet again elected another Marcos and Duterte back in government"
The Kingmaker,36,3,andulanadelrey,2025-11-19 00:00:00.000,100.0,ltbx,No sympathy should be given to political dynasties that have only contributed to the pain and suffering of our people
The Kingmaker,36,4,andulanadelrey,2025-11-19 00:00:00.000,100.0,ltbx,I will not have another Marcos and Duterte who will make our country a polarizing laughing stock
The Kingmaker,36,5,andulanadelrey,2025-11-19 00:00:00.000,100.0,ltbx,Let’s vote wisely
The Kingmaker,36,6,andulanadelrey,2025-11-19 00:00:00.000,100.0,ltbx,Sana tama kayo
The Kingmaker,36,7,andulanadelrey,2025-11-19 00:00:00.000,100.0,ltbx,Sana mali kami
The Kingmaker,36,8,andulanadelrey,2025-11-19 00:00:00.000,100.0,ltbx,Tama nga kami
The Kingmaker,37,1,tubbs,2025-11-18 00:00:00.000,100.0,ltbx,"The documentary is not just about Imelda thank goodness, but the political situation throughout and post the Marcos reign"
The Kingmaker,37,2,tubbs,2025-11-18 00:00:00.000,100.0,ltbx,"File under ""Crime"""
The Kingmaker,38,1,tonnamjaaaa,2025-11-18 00:00:00.000,100.0,ltbx,classic cancer behavior
The Kingmaker,39,1,jennstellar,2025-11-14 00:00:00.000,,ltbx,now who told this bitch that she’s the mother of the philippines  GIVE UP THAT DREAMMMM “when you lose your money… your mo- your mother… you lose everything
The Kingmaker,39,2,jennstellar,2025-11-14 00:00:00.000,,ltbx,” napaghahalataang mukhang pera si tanga “martial law
The Kingmaker,39,3,jennstellar,2025-11-14 00:00:00.000,,ltbx,"that was the best years of marcos because that was when he was able to give the philippines sovereignty, freedom, justice, human rights…” girlypop lying through her teeth fr LMFAO the poor giraffes and zebras and other animals grabbed out of their natural habitat…"
The Kingmaker,40,1,hereneshantal,2025-11-11 00:00:00.000,100.0,ltbx,imelda delulu
The Kingmaker,41,1,angelobosita,2020-03-22 00:00:00.000,40.0,ltbx,[Nov 2025 edit]Changed my rating to lower it
The Kingmaker,41,2,angelobosita,2020-03-22 00:00:00.000,40.0,ltbx,A political documentary like this cannot be viewed superficially
The Kingmaker,41,3,angelobosita,2020-03-22 00:00:00.000,40.0,ltbx,"Regardless how good the production value is, we shouldn't give platform to the Marcoses for them to tell more lies to our faces"
The Kingmaker,41,4,angelobosita,2020-03-22 00:00:00.000,40.0,ltbx,"Additionally, it doesn't sit well with me how foreigners seem to feature one of the darkest moments in our country's history as just another interesting subject for a documentary especially when this was shot and released during the Marcoses' return to power"
